situation,momentum_col,vol_col,mode,return_col,top_n,min_dollar_volume,min_abs_momentum,objective,train_test_return_gap_pct,train_test_sharpe_gap,train_days,train_active_days,train_total_trades,train_final_value_krw,train_total_return_pct,train_cagr_pct,train_max_drawdown_pct,train_sharpe,train_win_rate_pct,train_profit_factor,test_days,test_active_days,test_total_trades,test_final_value_krw,test_total_return_pct,test_cagr_pct,test_max_drawdown_pct,test_sharpe,test_win_rate_pct,test_profit_factor
down_high_vol,mom_5d,vol_20d,momentum,oo_ret,3,100000000,0.0,-6.426,101.18,8.232,200,200,600,82833.91,-91.72,-57.72,-93.02,-4.269,35.5,0.489,6,6,18,1094560.63,9.46,15.22,-9.15,3.963,66.67,1.895
down_high_vol,mom_1d,vol_20d,momentum,cc_next_ret,3,1000000000,0.03,-6.484,75.46,0.464,200,198,594,212918.0,-78.71,-41.4,-81.87,-2.983,36.36,0.595,6,6,18,967500.4,-3.25,-5.05,-4.55,-3.447,33.33,0.571
down_high_vol,mom_1d,vol_20d,reversal,oo_ret,3,1000000000,0.0,-6.5635,58.2,3.616,200,200,598,366024.67,-63.4,-29.34,-67.36,-1.974,41.5,0.7,6,6,18,948042.25,-5.2,-8.02,-2.23,-5.59,50.0,0.308
down_high_vol,mom_20d,vol_20d,momentum,oc_ret,3,1000000000,0.0,-6.6666,104.41,13.34,200,200,596,85364.56,-91.46,-57.27,-91.95,-5.02,36.5,0.406,6,6,18,1129471.65,12.95,21.03,-4.89,8.32,83.33,3.596
down_high_vol,mom_20d,vol_20d,momentum,oc_ret,3,1000000000,0.03,-6.6666,104.41,13.34,200,200,596,85364.56,-91.46,-57.27,-91.95,-5.02,36.5,0.406,6,6,18,1129471.65,12.95,21.03,-4.89,8.32,83.33,3.596
down_high_vol,mom_1d,vol_20d,momentum,oo_ret,3,100000000,0.0,-6.6855,95.48,5.443,200,200,600,63639.31,-93.64,-61.4,-94.59,-4.117,38.5,0.517,6,6,18,1018389.21,1.84,2.9,-8.17,1.326,33.33,1.257
down_high_vol,mom_1d,vol_20d,reversal,oc_ret,3,1000000000,0.0,-6.882,55.37,4.255,200,200,598,398339.2,-60.17,-27.24,-64.45,-1.994,42.0,0.706,6,6,18,951953.58,-4.8,-7.43,-3.63,-6.249,33.33,0.372
down_high_vol,mom_5d,vol_20d,reversal,oo_ret,3,100000000,0.03,-6.9008,53.71,2.942,200,198,594,368240.86,-63.18,-29.19,-70.53,-2.475,41.92,0.663,6,6,18,905273.52,-9.47,-14.44,-9.88,-5.417,50.0,0.376
down_high_vol,mom_5d,vol_20d,reversal,oo_ret,3,100000000,0.0,-6.9889,55.14,2.851,200,199,596,353945.93,-64.61,-30.16,-70.66,-2.566,41.71,0.654,6,6,18,905273.52,-9.47,-14.44,-9.88,-5.417,50.0,0.376
down_high_vol,mom_5d,vol_20d,reversal,oo_ret,3,1000000000,0.03,-7.347,65.43,3.022,200,198,593,288113.91,-71.19,-34.95,-75.09,-2.68,37.88,0.626,6,6,18,942443.54,-5.76,-8.87,-2.17,-5.702,16.67,0.365
down_high_vol,mom_5d,vol_20d,momentum,oo_ret,3,1000000000,0.03,-7.3636,104.48,9.311,200,200,598,57009.43,-94.3,-62.84,-94.84,-5.04,34.5,0.424,6,6,18,1101792.9,10.18,16.41,-9.15,4.271,66.67,2.016
down_high_vol,mom_5d,vol_20d,momentum,oo_ret,3,1000000000,0.0,-7.4519,104.65,9.381,200,200,598,55327.38,-94.47,-63.22,-95.0,-5.11,34.5,0.419,6,6,18,1101792.9,10.18,16.41,-9.15,4.271,66.67,2.016
down_high_vol,mom_5d,vol_20d,reversal,oo_ret,3,1000000000,0.0,-7.5417,67.85,2.838,200,199,595,263923.01,-73.61,-36.89,-77.18,-2.864,37.19,0.606,6,6,18,942443.54,-5.76,-8.87,-2.17,-5.702,16.67,0.365
down_high_vol,mom_20d,vol_20d,momentum,oc_ret,10,100000000,0.0,-7.7037,80.52,7.311,200,200,1979,212606.24,-78.74,-41.43,-80.3,-5.445,37.0,0.372,6,6,60,1017835.92,1.78,2.81,-3.93,1.866,33.33,1.441
down_high_vol,mom_1d,vol_20d,momentum,oc_ret,3,1000000000,0.0,-7.819,93.27,4.629,200,199,596,65319.68,-93.47,-61.05,-95.05,-4.498,38.19,0.48,6,6,18,997991.25,-0.2,-0.31,-8.89,0.131,66.67,1.022
down_high_vol,mom_20d,vol_20d,momentum,oc_ret,10,100000000,0.03,-8.0242,83.3,7.548,200,200,1975,184791.99,-81.52,-44.2,-82.66,-5.682,36.5,0.347,6,6,60,1017835.92,1.78,2.81,-3.93,1.866,33.33,1.441
down_high_vol,mom_5d,vol_20d,reversal,oc_ret,3,1000000000,0.03,-8.0273,63.43,3.453,200,198,593,313394.94,-68.66,-33.03,-72.31,-3.049,40.4,0.594,6,6,18,947708.25,-5.23,-8.07,-2.52,-6.502,33.33,0.357
down_high_vol,mom_1d,vol_20d,momentum,oc_ret,3,1000000000,0.03,-8.0465,92.98,4.328,200,198,594,62032.69,-93.8,-61.74,-95.13,-4.627,37.88,0.47,6,6,18,991836.58,-0.82,-1.28,-8.89,-0.299,66.67,0.952
down_high_vol,mom_5d,vol_20d,momentum,oo_ret,10,100000000,0.03,-8.075,82.21,6.343,200,200,1992,183450.31,-81.65,-44.34,-83.15,-5.584,34.0,0.412,6,6,60,1005597.6,0.56,0.88,-5.72,0.759,50.0,1.122
down_high_vol,mom_1d,vol_20d,reversal,oc_ret,10,1000000000,0.0,-8.0852,43.28,7.525,200,200,1978,519412.16,-48.06,-20.26,-54.85,-1.888,44.5,0.711,6,6,60,952172.36,-4.78,-7.39,-2.2,-9.413,33.33,0.132
down_high_vol,mom_5d,vol_20d,reversal,oc_ret,3,1000000000,0.0,-8.1958,65.35,3.289,200,199,595,294177.31,-70.58,-34.48,-74.01,-3.213,40.7,0.578,6,6,18,947708.25,-5.23,-8.07,-2.52,-6.502,33.33,0.357
down_high_vol,mom_5d,vol_20d,momentum,cc_next_ret,10,1000000000,0.0,-8.2796,72.6,1.066,200,200,1989,241119.06,-75.89,-38.83,-78.79,-4.84,35.5,0.446,6,6,60,967066.41,-3.29,-5.11,-4.77,-3.774,33.33,0.577
down_high_vol,mom_1d,vol_20d,momentum,oc_ret,10,100000000,0.0,-8.2905,83.51,6.579,200,200,1985,169026.72,-83.1,-45.9,-84.94,-5.755,32.0,0.383,6,6,60,1004145.86,0.41,0.65,-3.17,0.824,50.0,1.136
down_high_vol,mom_5d,vol_20d,momentum,oc_ret,3,100000000,0.03,-8.2914,93.85,6.117,200,200,600,68771.23,-93.12,-60.35,-94.3,-5.39,34.5,0.411,6,6,18,1007318.31,0.73,1.15,-11.43,0.727,66.67,1.125
down_high_vol,mom_5d,vol_20d,momentum,oo_ret,10,100000000,0.0,-8.2921,81.76,6.161,200,200,1995,184982.06,-81.5,-44.18,-83.01,-5.726,34.0,0.403,6,6,60,1002568.87,0.26,0.4,-6.0,0.435,50.0,1.069
down_high_vol,mom_5d,vol_20d,momentum,oc_ret,3,100000000,0.0,-8.375,93.99,6.184,200,200,600,67420.62,-93.26,-60.62,-94.42,-5.457,34.0,0.405,6,6,18,1007318.31,0.73,1.15,-11.43,0.727,66.67,1.125
down_high_vol,mom_5d,vol_20d,momentum,oo_ret,10,1000000000,0.03,-8.4255,88.87,8.726,200,200,1978,141946.55,-85.81,-49.07,-87.07,-6.065,33.5,0.388,6,6,60,1030554.83,3.06,4.83,-6.45,2.661,66.67,1.493
down_high_vol,mom_1d,vol_20d,reversal,oc_ret,10,1000000000,0.03,-8.4639,39.45,10.105,200,199,1794,550596.99,-44.94,-18.63,-61.21,-1.089,46.23,0.803,6,6,58,945065.73,-5.49,-8.48,-2.85,-11.194,16.67,0.113
down_high_vol,mom_20d,vol_20d,momentum,oc_ret,10,1000000000,0.03,-8.4762,89.89,10.978,200,200,1969,140091.18,-85.99,-49.3,-86.39,-6.351,33.5,0.312,6,6,60,1038966.33,3.9,6.18,-2.69,4.627,66.67,2.401
down_high_vol,mom_5d,vol_20d,momentum,cc_next_ret,10,1000000000,0.03,-8.4773,74.27,1.204,200,200,1978,224374.92,-77.56,-40.33,-80.26,-4.978,35.5,0.432,6,6,60,967066.41,-3.29,-5.11,-4.77,-3.774,33.33,0.577
down_high_vol,mom_20d,vol_20d,momentum,oc_ret,10,1000000000,0.0,-8.4855,89.88,10.986,200,200,1973,140216.5,-85.98,-49.28,-86.37,-6.359,34.5,0.312,6,6,60,1038966.33,3.9,6.18,-2.69,4.627,66.67,2.401
down_high_vol,mom_1d,vol_20d,momentum,oc_ret,10,100000000,0.03,-8.6837,86.69,6.83,200,198,1929,137818.66,-86.22,-49.58,-87.61,-6.04,31.31,0.359,6,6,60,1004653.9,0.47,0.73,-3.93,0.79,50.0,1.129
down_high_vol,mom_5d,vol_20d,momentum,oo_ret,10,1000000000,0.0,-8.6881,89.01,8.943,200,200,1989,140453.86,-85.95,-49.25,-87.21,-6.282,33.0,0.377,6,6,60,1030554.83,3.06,4.83,-6.45,2.661,66.67,1.493
down_high_vol,mom_5d,vol_20d,momentum,oc_ret,3,1000000000,0.03,-9.065,96.91,7.241,200,200,598,48340.01,-95.17,-64.9,-95.6,-6.05,33.0,0.357,6,6,18,1017365.42,1.74,2.74,-10.45,1.191,66.67,1.218
down_high_vol,mom_1d,vol_20d,momentum,oc_ret,10,1000000000,0.0,-9.1425,83.72,5.076,200,199,1978,157359.88,-84.26,-47.22,-85.64,-5.836,31.66,0.379,6,6,60,994612.99,-0.54,-0.84,-3.51,-0.76,50.0,0.889
down_high_vol,mom_5d,vol_20d,momentum,oc_ret,3,1000000000,0.0,-9.1437,97.02,7.304,200,200,598,47218.35,-95.28,-65.18,-95.7,-6.113,32.5,0.353,6,6,18,1017365.42,1.74,2.74,-10.45,1.191,66.67,1.218
down_high_vol,mom_5d,vol_20d,momentum,cc_next_ret,10,100000000,0.03,-9.1475,70.17,2.289,200,200,1992,262450.05,-73.75,-37.01,-76.5,-4.467,36.5,0.478,6,6,60,964157.21,-3.58,-5.56,-2.52,-6.756,33.33,0.364
down_high_vol,mom_1d,vol_20d,momentum,oc_ret,3,100000000,0.03,-9.176,95.47,5.816,200,198,594,44638.78,-95.54,-65.85,-96.03,-5.595,36.36,0.403,6,6,18,999309.49,-0.07,-0.11,-8.27,0.221,66.67,1.04
down_high_vol,mom_5d,vol_20d,momentum,cc_next_ret,10,100000000,0.0,-9.2494,69.88,2.361,200,200,1995,264508.37,-73.55,-36.84,-76.34,-4.516,35.5,0.473,6,6,60,963295.94,-3.67,-5.69,-2.61,-6.877,33.33,0.358
down_high_vol,mom_1d,vol_20d,momentum,oc_ret,3,100000000,0.0,-9.644,92.95,3.915,200,200,600,41323.81,-95.87,-66.75,-96.34,-5.722,36.5,0.392,6,6,18,970775.34,-2.92,-4.54,-8.41,-1.807,50.0,0.697
down_high_vol,mom_1d,vol_20d,momentum,oc_ret,10,1000000000,0.03,-10.0836,85.85,3.242,200,198,1890,122736.7,-87.73,-51.56,-88.65,-6.289,31.82,0.345,6,6,58,981224.37,-1.88,-2.93,-4.07,-3.047,50.0,0.62
down_high_vol,mom_5d,vol_20d,momentum,oc_ret,10,100000000,0.03,-11.2154,82.26,3.526,200,200,1992,142720.92,-85.73,-48.97,-85.76,-7.182,29.0,0.301,6,6,60,965279.63,-3.47,-5.39,-7.09,-3.656,33.33,0.594
down_high_vol,mom_5d,vol_20d,momentum,oc_ret,10,100000000,0.0,-11.3035,81.63,3.412,200,200,1995,146710.86,-85.33,-48.48,-85.36,-7.239,28.5,0.301,6,6,60,963040.73,-3.7,-5.73,-7.3,-3.827,33.33,0.578
down_high_vol,mom_5d,vol_20d,momentum,oc_ret,10,1000000000,0.03,-11.7876,87.51,6.069,200,200,1978,103905.79,-89.61,-54.27,-89.8,-7.841,31.5,0.269,6,6,60,979031.66,-2.1,-3.27,-8.12,-1.772,50.0,0.771
down_high_vol,mom_5d,vol_20d,momentum,oc_ret,10,1000000000,0.0,-12.0235,87.62,6.264,200,200,1989,102835.3,-89.72,-54.43,-89.91,-8.036,30.0,0.261,6,6,60,979031.66,-2.1,-3.27,-8.12,-1.772,50.0,0.771
down_low_vol,mom_5d,vol_20d,reversal,cc_next_ret,3,100000000,0.0,2.2783,5.77,2.982,55,55,165,1118098.27,11.81,6.9,-10.88,1.353,45.45,1.274,18,18,54,1175779.99,17.58,31.67,-4.56,4.335,44.44,2.296
down_low_vol,mom_5d,vol_20d,reversal,cc_next_ret,3,100000000,0.03,2.1793,6.66,3.058,55,55,165,1109160.97,10.92,6.39,-10.88,1.277,45.45,1.259,18,18,54,1175779.99,17.58,31.67,-4.56,4.335,44.44,2.296
down_low_vol,mom_20d,vol_20d,momentum,oc_ret,3,100000000,0.0,1.9412,10.98,0.19,55,55,165,1161532.28,16.15,9.36,-15.66,1.573,54.55,1.312,18,18,54,1051669.05,5.17,8.94,-13.33,1.383,44.44,1.25
down_low_vol,mom_20d,vol_20d,momentum,oc_ret,3,100000000,0.03,1.9412,10.98,0.19,55,55,165,1161532.28,16.15,9.36,-15.66,1.573,54.55,1.312,18,18,54,1051669.05,5.17,8.94,-13.33,1.383,44.44,1.25
down_low_vol,mom_20d,vol_20d,momentum,oo_ret,3,100000000,0.0,1.9174,0.52,1.217,55,55,165,1128619.91,12.86,7.5,-16.51,1.321,52.73,1.255,18,18,54,1123398.52,12.34,21.86,-12.71,2.538,55.56,1.535
down_low_vol,mom_20d,vol_20d,momentum,oo_ret,3,100000000,0.03,1.9174,0.52,1.217,55,55,165,1128619.91,12.86,7.5,-16.51,1.321,52.73,1.255,18,18,54,1123398.52,12.34,21.86,-12.71,2.538,55.56,1.535
down_low_vol,mom_1d,vol_20d,reversal,cc_next_ret,3,1000000000,0.0,0.4103,3.87,0.32,55,55,165,1039690.81,3.97,2.35,-22.24,0.59,40.0,1.117,18,18,54,1000980.27,0.1,0.17,-13.63,0.27,44.44,1.044
down_low_vol,mom_20d,vol_20d,reversal,oo_ret,3,100000000,0.0,0.3696,13.95,1.773,55,55,165,1127671.1,12.77,7.45,-12.37,1.437,45.45,1.328,18,18,54,988213.79,-1.18,-1.99,-9.47,-0.336,55.56,0.948
down_low_vol,mom_20d,vol_20d,reversal,oo_ret,3,100000000,0.03,0.3696,13.95,1.773,55,55,165,1127671.1,12.77,7.45,-12.37,1.437,45.45,1.328,18,18,54,988213.79,-1.18,-1.99,-9.47,-0.336,55.56,0.948
down_low_vol,mom_5d,vol_20d,momentum,cc_next_ret,3,100000000,0.0,0.3291,0.99,0.033,55,55,165,1015784.04,1.58,0.94,-23.23,0.423,47.27,1.075,18,18,54,1005859.8,0.59,1.0,-7.92,0.39,44.44,1.064
down_low_vol,mom_5d,vol_20d,momentum,cc_next_ret,3,100000000,0.03,0.3291,0.99,0.033,55,55,165,1015784.04,1.58,0.94,-23.23,0.423,47.27,1.075,18,18,54,1005859.8,0.59,1.0,-7.92,0.39,44.44,1.064
down_low_vol,mom_20d,vol_20d,momentum,oo_ret,3,1000000000,0.0,0.0107,1.69,0.248,55,55,165,987920.75,-1.21,-0.72,-20.9,0.143,43.64,1.025,18,18,54,1004791.93,0.48,0.82,-12.71,0.391,50.0,1.073
down_low_vol,mom_20d,vol_20d,momentum,oo_ret,3,1000000000,0.03,0.0107,1.69,0.248,55,55,165,987920.75,-1.21,-0.72,-20.9,0.143,43.64,1.025,18,18,54,1004791.93,0.48,0.82,-12.71,0.391,50.0,1.073
down_low_vol,mom_1d,vol_20d,reversal,cc_next_ret,3,1000000000,0.03,-0.0755,8.79,0.979,55,55,165,1074735.45,7.47,4.4,-21.65,0.864,41.82,1.173,18,18,54,986764.27,-1.32,-2.24,-14.07,-0.115,44.44,0.982
down_low_vol,mom_5d,vol_20d,reversal,oo_ret,3,100000000,0.03,-0.0991,33.38,6.642,55,55,165,898234.74,-10.18,-6.21,-18.68,-0.613,47.27,0.878,18,18,54,1231981.66,23.2,42.54,-4.53,6.029,55.56,2.909
down_low_vol,mom_5d,vol_20d,reversal,oo_ret,3,1000000000,0.0,-0.3253,25.84,3.289,55,55,165,919504.12,-8.05,-4.89,-19.69,-0.413,40.0,0.921,18,18,54,1177936.35,17.79,32.08,-7.44,2.876,50.0,1.738
down_low_vol,mom_5d,vol_20d,reversal,oo_ret,3,1000000000,0.03,-0.3253,25.84,3.289,55,55,165,919504.12,-8.05,-4.89,-19.69,-0.413,40.0,0.921,18,18,54,1177936.35,17.79,32.08,-7.44,2.876,50.0,1.738
down_low_vol,mom_5d,vol_20d,reversal,oo_ret,3,100000000,0.0,-0.3818,35.57,6.844,55,55,165,876271.86,-12.37,-7.59,-20.67,-0.815,45.45,0.841,18,18,54,1231981.66,23.2,42.54,-4.53,6.029,55.56,2.909
down_low_vol,mom_20d,vol_20d,reversal,oc_ret,3,100000000,0.0,-0.6085,5.84,1.508,55,55,165,1035886.0,3.59,2.13,-11.61,0.623,47.27,1.112,18,18,54,977521.58,-2.25,-3.79,-8.69,-0.885,50.0,0.869
down_low_vol,mom_20d,vol_20d,reversal,oc_ret,3,100000000,0.03,-0.6085,5.84,1.508,55,55,165,1035886.0,3.59,2.13,-11.61,0.623,47.27,1.112,18,18,54,977521.58,-2.25,-3.79,-8.69,-0.885,50.0,0.869
down_low_vol,mom_20d,vol_20d,reversal,oo_ret,10,100000000,0.0,-0.6917,5.8,1.844,55,55,550,1034649.33,3.46,2.06,-8.51,0.676,52.73,1.117,18,18,180,976597.06,-2.34,-3.94,-8.7,-1.168,55.56,0.814
down_low_vol,mom_20d,vol_20d,reversal,oo_ret,10,100000000,0.03,-0.7253,5.54,1.803,55,55,550,1032032.83,3.2,1.9,-8.51,0.635,52.73,1.109,18,18,180,976597.06,-2.34,-3.94,-8.7,-1.168,55.56,0.814
down_low_vol,mom_1d,vol_20d,reversal,cc_next_ret,3,100000000,0.03,-0.9642,12.17,2.417,55,55,165,1058139.5,5.81,3.44,-16.62,0.782,49.09,1.164,18,18,54,936423.06,-6.36,-10.56,-9.22,-1.635,27.78,0.74
down_low_vol,mom_20d,vol_20d,momentum,cc_next_ret,3,100000000,0.0,-1.0292,1.74,0.311,55,55,165,965014.41,-3.5,-2.11,-36.62,0.03,40.0,1.005,18,18,54,982430.85,-1.76,-2.97,-11.41,-0.281,33.33,0.946
down_low_vol,mom_20d,vol_20d,momentum,cc_next_ret,3,100000000,0.03,-1.0292,1.74,0.311,55,55,165,965014.41,-3.5,-2.11,-36.62,0.03,40.0,1.005,18,18,54,982430.85,-1.76,-2.97,-11.41,-0.281,33.33,0.946
down_low_vol,mom_5d,vol_20d,reversal,cc_next_ret,10,100000000,0.0,-1.1783,9.52,2.61,55,55,550,930350.84,-6.96,-4.22,-10.13,-1.042,52.73,0.842,18,18,180,1025610.98,2.56,4.39,-6.06,1.568,50.0,1.285
down_low_vol,mom_1d,vol_20d,reversal,cc_next_ret,3,100000000,0.0,-1.3085,8.37,2.083,55,55,165,1018857.02,1.89,1.12,-17.84,0.409,49.09,1.081,18,18,54,935205.63,-6.48,-10.76,-9.08,-1.674,27.78,0.735
down_low_vol,mom_5d,vol_20d,momentum,cc_next_ret,3,1000000000,0.0,-1.3328,17.44,2.85,55,55,165,1063593.21,6.36,3.75,-23.23,0.756,49.09,1.137,18,18,54,889213.54,-11.08,-18.08,-12.87,-2.094,33.33,0.713
down_low_vol,mom_5d,vol_20d,momentum,cc_next_ret,3,1000000000,0.03,-1.3328,17.44,2.85,55,55,165,1063593.21,6.36,3.75,-23.23,0.756,49.09,1.137,18,18,54,889213.54,-11.08,-18.08,-12.87,-2.094,33.33,0.713
down_low_vol,mom_5d,vol_20d,reversal,cc_next_ret,10,100000000,0.03,-1.4308,12.4,3.566,55,55,550,913479.36,-8.65,-5.27,-11.23,-1.316,50.91,0.805,18,18,180,1037548.15,3.75,6.46,-6.06,2.25,50.0,1.446
down_low_vol,mom_20d,vol_20d,momentum,oc_ret,3,1000000000,0.0,-1.5051,9.63,2.373,55,55,165,1016383.16,1.64,0.98,-19.56,0.402,49.09,1.07,18,18,54,920078.63,-7.99,-13.2,-16.98,-1.971,33.33,0.722
down_low_vol,mom_20d,vol_20d,momentum,oc_ret,3,1000000000,0.03,-1.5051,9.63,2.373,55,55,165,1016383.16,1.64,0.98,-19.56,0.402,49.09,1.07,18,18,54,920078.63,-7.99,-13.2,-16.98,-1.971,33.33,0.722
down_low_vol,mom_5d,vol_20d,reversal,oo_ret,10,100000000,0.0,-1.7898,18.36,4.748,55,55,550,882732.86,-11.73,-7.19,-12.35,-1.685,47.27,0.749,18,18,180,1066251.33,6.63,11.51,-5.54,3.063,50.0,1.629
down_low_vol,mom_5d,vol_20d,reversal,oo_ret,10,100000000,0.03,-1.8457,18.01,4.574,55,55,550,881381.75,-11.86,-7.27,-12.35,-1.706,43.64,0.747,18,18,180,1061491.17,6.15,10.67,-5.54,2.868,50.0,1.587
down_low_vol,mom_5d,vol_20d,reversal,cc_next_ret,3,1000000000,0.0,-1.9746,38.47,7.386,55,55,165,819324.96,-18.07,-11.23,-22.35,-2.002,36.36,0.71,18,18,54,1204002.98,20.4,37.08,-3.89,5.384,55.56,2.552
down_low_vol,mom_5d,vol_20d,reversal,cc_next_ret,3,1000000000,0.03,-1.9746,38.47,7.386,55,55,165,819324.96,-18.07,-11.23,-22.35,-2.002,36.36,0.71,18,18,54,1204002.98,20.4,37.08,-3.89,5.384,55.56,2.552
down_low_vol,mom_20d,vol_20d,momentum,oo_ret,10,100000000,0.0,-2.0655,11.96,4.432,55,55,550,1039494.63,3.95,2.34,-12.01,0.765,52.73,1.131,18,18,180,919895.99,-8.01,-13.22,-13.09,-3.667,38.89,0.552
down_low_vol,mom_1d,vol_20d,reversal,oo_ret,3,100000000,0.0,-2.086,10.39,3.238,55,55,165,1006677.06,0.67,0.4,-9.9,0.263,54.55,1.046,18,18,54,902821.66,-9.72,-15.94,-17.38,-2.975,38.89,0.612
down_low_vol,mom_20d,vol_20d,momentum,oo_ret,10,100000000,0.03,-2.0868,11.79,4.406,55,55,550,1037832.02,3.78,2.24,-12.01,0.739,52.73,1.126,18,18,180,919895.99,-8.01,-13.22,-13.09,-3.667,38.89,0.552
down_low_vol,mom_5d,vol_20d,reversal,oo_ret,10,1000000000,0.0,-2.3227,8.01,0.778,55,55,550,896807.33,-10.32,-6.3,-11.9,-1.278,41.82,0.812,18,18,180,976852.36,-2.31,-3.9,-9.47,-0.5,44.44,0.917
down_low_vol,mom_20d,vol_20d,reversal,oo_ret,3,1000000000,0.0,-2.611,29.11,7.859,55,55,165,1172033.52,17.2,9.95,-10.53,1.738,45.45,1.406,18,18,54,880925.97,-11.91,-19.38,-14.69,-6.121,27.78,0.369
down_low_vol,mom_20d,vol_20d,reversal,oo_ret,3,1000000000,0.03,-2.611,29.11,7.859,55,55,165,1172033.52,17.2,9.95,-10.53,1.738,45.45,1.406,18,18,54,880925.97,-11.91,-19.38,-14.69,-6.121,27.78,0.369
down_low_vol,mom_20d,vol_20d,momentum,cc_next_ret,3,1000000000,0.0,-2.6344,10.77,4.398,55,55,165,1024872.67,2.49,1.48,-32.78,0.488,45.45,1.09,18,18,54,917169.57,-8.28,-13.66,-10.45,-3.91,33.33,0.507
down_low_vol,mom_20d,vol_20d,momentum,cc_next_ret,3,1000000000,0.03,-2.6344,10.77,4.398,55,55,165,1024872.67,2.49,1.48,-32.78,0.488,45.45,1.09,18,18,54,917169.57,-8.28,-13.66,-10.45,-3.91,33.33,0.507
down_low_vol,mom_5d,vol_20d,reversal,cc_next_ret,10,1000000000,0.0,-2.6898,15.09,2.971,55,55,550,863861.47,-13.61,-8.38,-14.42,-2.124,43.64,0.693,18,18,180,1014846.54,1.48,2.54,-6.29,0.847,44.44,1.139
down_low_vol,mom_5d,vol_20d,reversal,oo_ret,10,1000000000,0.03,-2.6973,10.16,1.066,55,55,550,875318.8,-12.47,-7.65,-12.8,-1.566,41.82,0.776,18,18,180,976852.36,-2.31,-3.9,-9.47,-0.5,44.44,0.917
down_low_vol,mom_5d,vol_20d,reversal,cc_next_ret,10,1000000000,0.03,-2.7537,15.42,3.019,55,55,550,860566.15,-13.94,-8.59,-14.74,-2.172,43.64,0.687,18,18,180,1014846.54,1.48,2.54,-6.29,0.847,44.44,1.139
down_low_vol,mom_20d,vol_20d,reversal,oc_ret,10,100000000,0.0,-2.8929,1.24,2.216,55,55,550,948603.04,-5.14,-3.11,-7.67,-0.777,45.45,0.879,18,18,180,960987.31,-3.9,-6.54,-7.63,-2.993,44.44,0.626
down_low_vol,mom_20d,vol_20d,reversal,oc_ret,10,100000000,0.03,-2.9155,1.39,2.191,55,55,550,947106.58,-5.29,-3.2,-7.79,-0.802,45.45,0.875,18,18,180,960987.31,-3.9,-6.54,-7.63,-2.993,44.44,0.626
down_low_vol,mom_1d,vol_20d,reversal,oo_ret,3,100000000,0.03,-3.0078,8.39,3.6,55,55,165,964044.66,-3.6,-2.17,-15.28,-0.212,50.91,0.965,18,18,54,880118.47,-11.99,-19.5,-17.36,-3.812,27.78,0.533
down_low_vol,mom_5d,vol_20d,momentum,oc_ret,3,1000000000,0.0,-3.271,38.95,8.025,55,55,165,1161169.02,16.12,9.34,-16.69,1.48,50.91,1.277,18,18,54,771726.8,-22.83,-35.61,-24.25,-6.545,33.33,0.385
down_low_vol,mom_5d,vol_20d,momentum,oc_ret,3,1000000000,0.03,-3.271,38.95,8.025,55,55,165,1161169.02,16.12,9.34,-16.69,1.48,50.91,1.277,18,18,54,771726.8,-22.83,-35.61,-24.25,-6.545,33.33,0.385
down_low_vol,mom_20d,vol_20d,momentum,oo_ret,10,1000000000,0.0,-3.3304,10.01,4.855,55,55,550,994389.68,-0.56,-0.34,-15.05,0.045,49.09,1.008,18,18,180,894297.04,-10.57,-17.29,-14.06,-4.81,33.33,0.458
down_low_vol,mom_20d,vol_20d,momentum,oo_ret,10,1000000000,0.03,-3.3304,10.01,4.855,55,55,550,994389.68,-0.56,-0.34,-15.05,0.045,49.09,1.008,18,18,180,894297.04,-10.57,-17.29,-14.06,-4.81,33.33,0.458
down_low_vol,mom_1d,vol_20d,reversal,oo_ret,3,1000000000,0.03,-3.389,39.9,5.027,55,55,165,719055.79,-28.09,-17.89,-27.05,-2.678,40.0,0.647,18,18,54,1118085.85,11.81,20.88,-18.0,2.349,44.44,1.567
down_low_vol,mom_5d,vol_20d,momentum,oo_ret,3,1000000000,0.0,-3.4791,48.4,8.703,55,55,165,1207364.82,20.74,11.92,-20.97,1.703,49.09,1.332,18,18,54,723417.34,-27.66,-42.31,-27.95,-7.0,33.33,0.342
down_low_vol,mom_5d,vol_20d,momentum,oo_ret,3,1000000000,0.03,-3.4791,48.4,8.703,55,55,165,1207364.82,20.74,11.92,-20.97,1.703,49.09,1.332,18,18,54,723417.34,-27.66,-42.31,-27.95,-7.0,33.33,0.342
down_low_vol,mom_1d,vol_20d,reversal,cc_next_ret,10,1000000000,0.03,-3.5489,7.67,0.467,55,55,537,867297.75,-13.27,-8.16,-19.73,-1.83,45.45,0.753,18,18,175,943970.36,-5.6,-9.33,-9.4,-2.297,50.0,0.699
down_low_vol,mom_1d,vol_20d,momentum,cc_next_ret,3,100000000,0.0,-3.8885,0.25,1.775,55,55,165,830295.72,-16.97,-10.52,-23.56,-1.351,49.09,0.777,18,18,54,827785.06,-17.22,-27.46,-29.33,-3.126,33.33,0.561
down_low_vol,mom_1d,vol_20d,momentum,cc_next_ret,3,100000000,0.03,-3.8997,0.13,1.763,55,55,165,829136.59,-17.09,-10.6,-23.67,-1.363,50.91,0.775,18,18,54,827785.06,-17.22,-27.46,-29.33,-3.126,33.33,0.561
