situation,momentum_col,vol_col,mode,return_col,top_n,min_dollar_volume,min_abs_momentum,objective,train_test_return_gap_pct,train_test_sharpe_gap,train_days,train_active_days,train_total_trades,train_final_value_krw,train_total_return_pct,train_cagr_pct,train_max_drawdown_pct,train_sharpe,train_win_rate_pct,train_profit_factor,test_days,test_active_days,test_total_trades,test_final_value_krw,test_total_return_pct,test_cagr_pct,test_max_drawdown_pct,test_sharpe,test_win_rate_pct,test_profit_factor
up_low_vol,mom_5d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,1000000000,0.03,-2.993,29.47,3.979,27,24,222,1009766.27,0.98,0.38,-30.67,0.287,37.5,1.185,18,15,150,715062.33,-28.49,-31.09,-30.05,-3.692,26.67,0.256
up_low_vol,mom_20d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,1000000000,0.0,-3.1881,15.25,0.043,27,26,231,738951.15,-26.1,-11.27,-27.97,-1.621,26.92,0.498,18,15,150,891476.43,-10.85,-11.97,-13.58,-1.664,40.0,0.569
up_low_vol,mom_20d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,100000000,0.0,-3.5119,18.49,0.172,27,26,78,658006.11,-34.2,-15.25,-40.39,-1.667,34.62,0.537,18,15,45,842872.05,-15.71,-17.29,-18.5,-1.839,26.67,0.478
up_low_vol,mom_20d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,100000000,0.03,-3.5119,18.49,0.172,27,26,78,658006.11,-34.2,-15.25,-40.39,-1.667,34.62,0.537,18,15,45,842872.05,-15.71,-17.29,-18.5,-1.839,26.67,0.478
up_low_vol,mom_1d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,100000000,0.0,-3.5824,5.75,0.017,27,26,260,794656.97,-20.53,-8.69,-24.15,-1.982,30.77,0.453,18,15,150,852161.47,-14.78,-16.27,-16.16,-1.999,40.0,0.467
up_low_vol,mom_5d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,100000000,0.03,-3.9574,12.1,0.696,27,26,78,637764.2,-36.22,-16.29,-40.98,-1.661,34.62,0.492,18,15,45,758846.38,-24.12,-26.39,-26.94,-2.357,13.33,0.406
up_low_vol,mom_20d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,1000000000,0.0,-3.9966,27.61,1.267,27,26,76,610454.97,-38.95,-17.72,-41.83,-2.199,26.92,0.455,18,15,45,886573.83,-11.34,-12.51,-18.22,-0.932,33.33,0.686
up_low_vol,mom_5d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,100000000,0.0,-4.0079,12.84,0.649,27,26,78,630359.74,-36.96,-16.67,-41.67,-1.708,34.62,0.486,18,15,45,758846.38,-24.12,-26.39,-26.94,-2.357,13.33,0.406
up_low_vol,mom_20d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,1000000000,0.03,-4.0283,18.27,0.648,27,26,225,708761.32,-29.12,-12.72,-28.43,-2.312,26.92,0.401,18,15,150,891476.43,-10.85,-11.97,-13.58,-1.664,40.0,0.569
up_low_vol,mom_20d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,100000000,0.03,-4.0891,16.39,1.068,27,26,260,754865.47,-24.51,-10.52,-24.82,-2.458,30.77,0.381,18,15,150,918753.72,-8.12,-8.98,-9.41,-1.39,40.0,0.603
up_low_vol,mom_5d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,1000000000,0.0,-4.4157,3.5,1.854,27,25,230,760215.71,-23.98,-10.27,-30.11,-1.633,32.0,0.533,18,15,150,725248.57,-27.48,-30.0,-29.05,-3.487,26.67,0.275
up_low_vol,mom_1d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,100000000,0.03,-4.477,1.16,0.421,27,26,251,758497.37,-24.15,-10.35,-27.17,-2.386,38.46,0.426,18,15,146,770066.57,-22.99,-25.18,-23.26,-2.807,33.33,0.335
up_low_vol,mom_1d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,1000000000,0.03,-4.5963,11.79,0.41,27,24,70,628215.15,-37.18,-16.79,-41.54,-2.203,20.83,0.411,18,15,45,746125.63,-25.39,-27.76,-29.46,-2.613,26.67,0.369
up_low_vol,mom_20d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,1000000000,0.03,-4.6167,29.33,1.758,27,26,72,593293.27,-40.67,-18.65,-43.47,-2.69,26.92,0.4,18,15,45,886573.83,-11.34,-12.51,-18.22,-0.932,33.33,0.686
up_low_vol,mom_20d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,100000000,0.0,-4.6398,20.11,1.472,27,26,260,717690.2,-28.23,-12.29,-28.52,-2.862,26.92,0.336,18,15,150,918753.72,-8.12,-8.98,-9.41,-1.39,40.0,0.603
up_low_vol,mom_5d,vol_20d,momentum,monfri_open_to_fri_close_ret,10,1000000000,0.03,-4.6674,33.69,2.621,27,26,243,621309.55,-37.87,-17.15,-39.88,-2.87,30.77,0.364,18,15,150,958242.87,-4.18,-4.63,-13.79,-0.249,40.0,0.911
up_low_vol,mom_1d,vol_20d,momentum,monfri_open_to_fri_close_ret,10,100000000,0.03,-4.7575,27.81,2.467,27,26,251,662006.75,-33.8,-15.05,-35.1,-2.979,26.92,0.336,18,15,150,940098.15,-5.99,-6.63,-11.01,-0.512,46.67,0.84
up_low_vol,mom_1d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,1000000000,0.0,-4.971,23.59,0.74,27,26,78,573685.73,-42.63,-19.72,-45.89,-2.755,19.23,0.35,18,15,45,809609.77,-19.04,-20.9,-23.46,-2.015,26.67,0.469
up_low_vol,mom_5d,vol_20d,momentum,monfri_open_to_fri_close_ret,10,1000000000,0.0,-5.1333,34.98,2.99,27,26,248,608422.94,-39.16,-17.83,-41.13,-3.239,30.77,0.304,18,15,150,958242.87,-4.18,-4.63,-13.79,-0.249,40.0,0.911
up_low_vol,mom_5d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,1000000000,0.03,-5.1488,10.64,6.096,27,24,68,773176.36,-22.68,-9.67,-44.14,-0.309,37.5,0.868,18,15,45,666781.15,-33.32,-36.23,-29.61,-6.405,13.33,0.068
up_low_vol,mom_1d,vol_20d,momentum,monfri_open_to_fri_close_ret,10,1000000000,0.03,-5.2686,46.01,4.165,27,25,232,563919.66,-43.61,-20.26,-44.06,-3.793,24.0,0.211,18,15,150,1023978.03,2.4,2.67,-8.93,0.372,46.67,1.141
up_low_vol,mom_1d,vol_20d,momentum,monfri_open_to_fri_close_ret,10,1000000000,0.0,-5.2982,36.66,3.421,27,26,245,618082.26,-38.19,-17.32,-39.37,-3.429,26.92,0.286,18,15,150,984674.28,-1.53,-1.7,-8.79,-0.008,46.67,0.997
up_low_vol,mom_1d,vol_20d,momentum,monfri_open_to_fri_close_ret,3,1000000000,0.03,-5.5296,0.84,2.144,27,25,74,594304.8,-40.57,-18.59,-47.01,-2.012,32.0,0.473,18,15,45,602669.16,-39.73,-43.0,-36.83,-4.156,33.33,0.221
up_low_vol,mom_5d,vol_20d,momentum,monfri_open_to_fri_close_ret,10,100000000,0.03,-5.5367,23.43,1.769,27,26,260,650366.72,-34.96,-15.64,-33.97,-3.478,30.77,0.253,18,15,150,884654.96,-11.53,-12.72,-15.35,-1.709,33.33,0.527
up_low_vol,mom_1d,vol_20d,momentum,monfri_open_to_fri_close_ret,3,100000000,0.03,-5.5392,11.32,3.284,27,26,78,669280.01,-33.07,-14.68,-41.43,-1.512,34.62,0.58,18,15,45,556122.81,-44.39,-47.87,-42.07,-4.796,26.67,0.186
up_low_vol,mom_1d,vol_20d,momentum,monfri_open_to_fri_close_ret,3,100000000,0.0,-5.6111,12.21,3.37,27,26,78,669280.01,-33.07,-14.68,-41.43,-1.512,34.62,0.58,18,15,45,547183.16,-45.28,-48.8,-43.01,-4.882,26.67,0.182
up_low_vol,mom_5d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,100000000,0.0,-5.6278,10.27,0.701,27,26,260,671928.69,-32.81,-14.54,-33.73,-3.074,30.77,0.322,18,15,150,774623.96,-22.54,-24.69,-19.03,-3.775,26.67,0.257
up_low_vol,mom_1d,vol_20d,momentum,monfri_open_to_fri_close_ret,3,1000000000,0.0,-5.7995,2.22,2.027,27,26,77,570834.24,-42.92,-19.88,-49.1,-2.214,30.77,0.452,18,15,45,592981.28,-40.7,-44.02,-37.84,-4.241,33.33,0.216
up_low_vol,mom_1d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,1000000000,0.0,-5.8079,12.79,1.577,27,26,235,684483.69,-31.55,-13.92,-33.68,-3.656,26.92,0.243,18,15,150,812376.44,-18.76,-20.6,-21.44,-2.079,40.0,0.465
up_low_vol,mom_5d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,100000000,0.03,-5.87,8.26,1.086,27,26,258,675283.57,-32.47,-14.38,-33.14,-3.076,34.62,0.314,18,15,150,757948.72,-24.21,-26.48,-21.77,-4.162,20.0,0.212
up_low_vol,mom_1d,vol_20d,momentum,monfri_open_to_fri_close_ret,10,100000000,0.0,-6.031,31.42,3.558,27,26,260,632066.93,-36.79,-16.59,-38.03,-4.004,26.92,0.234,18,15,150,946283.07,-5.37,-5.95,-10.95,-0.446,46.67,0.859
up_low_vol,mom_5d,vol_20d,reversal,monfri_open_to_fri_close_ret,3,1000000000,0.0,-6.1515,4.03,5.021,27,25,75,626538.95,-37.35,-16.87,-53.19,-1.384,36.0,0.593,18,15,45,666781.15,-33.32,-36.23,-29.61,-6.405,13.33,0.068
up_low_vol,mom_1d,vol_20d,reversal,monfri_open_to_fri_close_ret,10,1000000000,0.03,-6.1799,19.47,2.102,27,24,217,627765.63,-37.22,-16.81,-38.92,-3.897,25.0,0.203,18,15,143,822507.19,-17.75,-19.5,-22.82,-1.795,40.0,0.494
up_low_vol,mom_5d,vol_20d,momentum,monfri_open_to_fri_close_ret,10,100000000,0.0,-6.205,25.07,2.301,27,26,260,634030.28,-36.6,-16.48,-35.63,-4.01,30.77,0.194,18,15,150,884654.96,-11.53,-12.72,-15.35,-1.709,33.33,0.527
