Date,Open,High,Low,Close,Volume,code,name,prev_close,ret_cc,ret_1d_prev,mom_5d_prev,mom_20d_prev,vol_20d_prev,dollar_volume_prev,open_close_ret,open_open_ret,close_next_close_ret,close_next_open_ret,rank,trade_return
2022-05-25,35183.72564935065,35476.92336309524,33229.07422438672,33864.3359375,626577,000230,일동홀딩스,35721.2578125,-0.05198366431403223,-0.06878975300730572,-0.15977011071805947,-0.29166662148234224,0.07884342922727182,27776671468.710938,-0.03749999999999998,-0.03749997373975145,-0.036075009775909606,2.7283375114706132e-08,3.0,-0.040599973739751445
2022-05-26,33864.33686143338,33864.33686143338,31714.22023531063,32642.6796875,584006,000230,일동홀딩스,33864.3359375,-0.036075009775909606,-0.05198366431403223,-0.18085108895978697,-0.3323699758054225,0.07912670363345624,21218614018.710938,-0.03607503607503604,-0.03318899153871713,-0.026946065865169344,0.002994055185133293,4.0,-0.036288991538717126
2022-05-27,32740.413671875,33131.343984375,31763.087890625,31763.087890625,558797,000230,일동홀딩스,32642.6796875,-0.026946065865169344,-0.036075009775909606,-0.16708228531616443,-0.32661294091746995,0.07899928215207572,19063520793.578125,-0.029850746268656803,-0.02686574062981628,0.006153774824981362,0.0030768519661894533,3.0,-0.02996574062981628
2022-05-30,31860.818210053516,32935.87649321483,31763.085638857032,31958.55078125,434654,000230,일동홀딩스,31763.087890625,0.006153774824981362,-0.026946065865169344,-0.19154228212675561,-0.2638731656806046,0.07597297610866324,17749118224.01758,0.0030674846625766694,-0.0030674513432057404,-0.021406695122307418,-0.0061161747335934935,1.0,-0.006167451343205741
2022-05-31,31763.086700439453,32105.15071105957,30785.760955810547,31274.423828125,444421,000230,일동홀딩스,31958.55078125,-0.021406695122307418,0.006153774824981362,-0.16687900177685333,-0.2821075953809975,0.07540097283460888,13890911931.273438,-0.01538461538461533,0.030769196318974013,0.021874965847005212,0.046874965011457936,1.0,0.027669196318974014
2022-06-02,32740.411350821865,34792.79534594801,31763.085638857032,31958.55078125,1397280,000230,일동홀딩스,31274.423828125,0.021874965847005212,-0.021406695122307418,-0.12448704935633348,-0.23076921229254677,0.07347059060488068,13899010712.11914,-0.023880597014925398,-0.032835759717296575,-0.039755290941428156,-0.009174249251664657,1.0,-0.035935759717296574
2022-06-07,30443.697445518093,30590.29630962171,29222.040244654607,29710.703125,403521,000230,일동홀딩스,30688.029296875,-0.03184714673009392,-0.039755290941428156,-0.05988020620051926,-0.25855961456335186,0.07384054613271097,11059597502.242188,-0.024077046548956704,-0.04173354040039545,-0.046052624659147945,-0.018092098140536805,10.0,-0.04483354040039545
2022-06-09,28049.248500770245,28049.248500770245,26485.5273299956,27756.05078125,477770,000230,일동홀딩스,28342.447265625,-0.02068969129162701,-0.046052624659147945,-0.11314979644654466,-0.3394076902269634,0.07344684350594055,12371194806.972656,-0.010452961672473782,-0.03135882624541819,-0.01584501070923583,-0.021126701170545825,7.0,-0.03445882624541819
2022-06-10,27169.656990720036,27951.51762354651,26436.662647445213,27316.255859375,412746,000230,일동홀딩스,27756.05078125,-0.01584501070923583,-0.02068969129162701,-0.11250001170959822,-0.39574467035677563,0.07041537238775043,13261008381.757812,0.0053956834532373765,0.005395634549202333,-0.037567130892970035,-4.864158043016431e-08,8.0,0.002295634549202333
2022-06-13,27316.254530669143,27316.254530669143,25801.399628252788,26290.0625,407837,000230,일동홀딩스,27316.255859375,-0.037567130892970035,-0.01584501070923583,-0.14525986968716442,-0.3662130800999418,0.06982252466901687,11274675340.933594,-0.0375670840787119,-0.06261181759074697,0.007434932638520797,-0.026022316046891425,7.0,-0.06571181759074697
2022-06-28,20963.638086858788,21403.4346900796,20621.574062131487,20719.306640625,214521,000230,일동홀딩스,21159.103515625,-0.02078523197711235,-0.002304005929375519,-0.12701612578297672,-0.35179636849092555,0.06569760266476408,8534164698.267578,-0.011655011655011704,-0.018648054025214522,-0.007075507492492861,-0.007075507492492861,6.0,-0.02174805402521452
2022-06-29,20572.70703125,21598.89906843824,19986.311581428145,20572.70703125,268808,000230,일동홀딩스,20719.306640625,-0.007075507492492861,-0.02078523197711235,-0.22768667432018708,-0.3476923052326917,0.06567434710104507,4444726379.853516,0.0,-0.014251848151743851,-0.0498812994233675,-0.014251848151743851,2.0,-0.01735184815174385
2022-06-30,20279.507934570312,20621.571923828127,19546.513671875,19546.513671875,176818,000230,일동홀딩스,20572.70703125,-0.0498812994233675,-0.007075507492492861,-0.12474009917238904,-0.3562690882929537,0.06547397692970862,5530108231.65625,-0.03614457831325302,-0.03855420307158863,-0.042499986260737255,-0.0024999856867732317,3.0,-0.04165420307158863
2022-07-22,25996.86660934535,27560.5879091556,24677.476762630457,25752.53515625,2011297,000230,일동홀딩스,26338.927734375,-0.022263342837593902,-0.2990897725398084,-0.09563760403362609,0.36802030250876006,0.11614307133318795,11261261230.6875,-0.009398496240601517,-0.0375940747972896,-0.11195454209681122,-0.02846308878967374,2.0,-0.0406940747972896
2022-07-25,25019.53846153846,25019.53846153846,22185.29387019231,22869.421875,827836,000230,일동홀딩스,25752.53515625,-0.11195454209681122,-0.022263342837593902,-0.17398113800211068,0.2142859050517112,0.11500012189138785,51795996702.16016,-0.0859375,-0.0878906584984489,0.25213670615033856,-0.0021367887846278633,1.0,-0.09099065849844891
2022-07-26,22820.554750826577,29319.770557807165,22380.75819245947,28635.642578125,3344267,000230,일동홀딩스,22869.421875,0.25213670615033856,-0.11195454209681122,-0.41499997751757,0.08083132435700824,0.1184924479084389,18932130727.3125,0.2548179871520344,0.21841552432741929,0.030716813870170778,-0.0290101538209816,1.0,0.2153155243274193
2022-07-27,27804.918182170943,32105.151574141142,27756.051893625827,29515.23828125,2713015,000230,일동홀딩스,28635.642578125,0.030716813870170778,0.25213670615033856,-0.2591656058016658,0.3820753307438478,0.12983844879201403,95765234497.81836,0.061511423550087985,0.11599296217723376,0.046357608444049125,0.051324495825903815,1.0,0.11289296217723375
2022-07-28,31030.093005216575,33277.94226228738,28586.778595357,30883.494140625,2464346,000230,일동홀딩스,29515.23828125,0.046357608444049125,0.030716813870170778,-0.21456436701280968,0.434679366036578,0.12963073541100467,80075284185.60547,-0.0047244094488189115,0.006299192710899071,0.012658207834901791,0.011075929385159666,1.0,0.003199192710899071
2022-08-05,26778.72621681416,29222.04065265487,26729.859928097347,27609.453125,1067123,000230,일동홀딩스,26485.52734375,0.042435469253181424,-0.04070800591962109,-0.14240509110948663,0.25173201805037193,0.1282463696544699,16390992365.117188,0.031021897810219023,0.05656933124343411,0.0070796347491941525,0.024778749595401495,1.0,0.05346933124343411
2022-08-08,28293.58085045035,29319.77290202109,27462.853951559755,27804.91796875,675325,000230,일동홀딩스,27609.453125,0.0070796347491941525,0.042435469253181424,-0.11718747316550404,0.09284333436257408,0.12168299145874041,29462682447.109375,-0.01727115716753025,0.001727144039055828,-0.017574664666308637,0.019332190507229008,1.0,-0.001372855960944172
2022-08-09,28342.447939959748,28440.18051906306,27120.790701168386,27316.255859375,436955,000230,일동홀딩스,27804.91796875,-0.017574664666308637,0.0070796347491941525,-0.07629873974478518,-0.06568147064035335,0.11521565444295814,18777356227.246094,-0.036206896551724044,0.1534482449516903,0.10733449626456548,0.19677993215023326,6.0,0.1503482449516903
2022-08-23,27071.922628963697,27462.85291963465,26094.596902286303,26583.259765625,350991,000230,일동홀딩스,27560.5859375,-0.03546100848840128,-0.05050510351942428,-0.1480362628966424,0.0702086520911398,0.0750164266358719,8637487632.8125,-0.018050541516245522,0.014440410120224678,-0.00919119902540877,0.03308821177684651,8.0,0.011340410120224678
2022-08-24,27462.852294468925,27951.515146683672,26192.328878710578,26338.927734375,345802,000230,일동홀딩스,26583.259765625,-0.00919119902540877,-0.03546100848840128,-0.15264793376739905,0.1623931689626501,0.07050761467942292,9330484928.396484,-0.040925266903914626,-0.046263290292379966,-0.012986956168058894,-0.005565805462555695,5.0,-0.049363290292379965
2022-08-25,26192.330386513157,26534.394402754933,25605.934930098683,25996.865234375,266736,000230,일동홀딩스,26338.927734375,-0.012986956168058894,-0.00919119902540877,-0.1417198061311442,-0.08020476011613864,0.0414336351532867,9108053888.402344,-0.00746268656716409,-0.005597045079646534,0.14097740901002553,0.0018796688671229855,7.0,-0.008697045079646535
2022-08-26,26045.730732598848,29955.033656816307,25850.265586387977,29661.8359375,1245629,000230,일동홀딩스,25996.865234375,0.14097740901002553,-0.012986956168058894,-0.13355047524094688,-0.1192053072161745,0.04068683329591279,6934299845.15625,0.13883677298311436,0.0863039466604405,-0.06754529902823891,-0.04612849494231497,5.0,0.0832039466604405
2022-09-07,26436.661072250485,26485.527358890504,25068.405046329943,25215.00390625,253329,000230,일동홀딩스,26583.259765625,-0.051470582292706624,-0.00729933129638527,-0.10819674773532739,-0.04393676703157423,0.05419104734086177,5151888909.097656,-0.04621072088724587,-0.020332716888662894,-0.025193798149384383,0.027131783262080322,8.0,-0.023432716888662893
2022-09-08,25899.13192718688,26045.73078715209,24188.811894259445,24579.7421875,310435,000230,일동홀딩스,25215.00390625,-0.025193798149384383,-0.051470582292706624,-0.14710744085564598,-0.0769231319234347,0.05525922620898653,6387691724.566406,-0.050943396226415194,-0.018867942160716078,0.06361827114363416,0.03379719812091553,8.0,-0.021967942160716077
2022-09-13,25410.468603971964,26338.92803373248,25068.40460353388,26143.462890625,326470,000230,일동홀딩스,24579.7421875,0.06361827114363416,-0.025193798149384383,-0.1252174039976408,-0.18739905708591575,0.04897043401186485,7630412265.9765625,0.028846153846153744,-0.023076900776275333,0.009345817433298764,-0.050467268044230185,8.0,-0.02617690077627533
2022-09-26,20817.03910033293,21159.10312310835,19790.84703200666,20181.77734375,291269,000230,일동홀딩스,21598.900390625,-0.06561088857514719,-0.0635592251547138,-0.22727265739726765,-0.17996280606228998,0.05688107158323876,5769174288.837891,-0.030516431924882736,-0.04225349858115124,0.0750605579948651,-0.012106514274988878,2.0,-0.04535349858115124
2022-09-27,19937.446368243243,21696.6328125,19937.446368243243,21696.6328125,298588,000230,일동홀딩스,20181.77734375,0.0750605579948651,-0.06561088857514719,-0.21333330491110258,-0.22368419569817422,0.0583046964335089,5878326105.136719,0.08823529411764697,0.12745092764785082,0.1441440906189,0.03603598756829518,8.0,0.12435092764785081
2022-11-25,31323.289830476333,31665.353837985436,29417.504645782767,30199.365234375,1097318,000230,일동홀딩스,31323.291015625,-0.03588147173581957,-0.1121883792988837,-0.13378381005981266,0.34100407371944663,0.09016520331933144,41028154947.70508,-0.03588143525741028,-0.05460220256818327,0.07605175890040639,-0.01941749489677269,5.0,-0.057702202568183265
2022-11-28,29612.96921405075,33717.73722391917,28146.980639097743,32496.080078125,1554835,000230,일동홀딩스,30199.365234375,0.07605175890040639,-0.03588147173581957,-0.1879105989600348,0.28749996148843326,0.09093930229139029,33138307060.253906,0.09735973597359737,0.06270622973687545,-0.03458650331202806,-0.031578984630757145,2.0,0.05960622973687545
2022-12-01,30443.6975748435,31323.290763201738,29612.970674727385,30248.232421875,478340,000230,일동홀딩스,30443.69921875,-0.006420599397940929,-0.029594877971688582,-0.13711908719766286,0.30607977664416564,0.09261993418798947,9667244468.417969,-0.006420545746388506,-0.01605141339261973,-0.03069471711770344,-0.009693102655253694,5.0,-0.019151413392619727
2022-12-06,28244.715198863636,28879.97695939171,27316.255702707214,27413.98828125,274335,000230,일동홀딩스,28342.447265625,-0.03275860322411461,-0.033333282262136055,-0.12781950322974656,0.20833333680284394,0.09362872424507496,6514993325.607422,-0.02941176470588236,-0.031141893969716672,-0.028520524635219147,-0.001782557423344433,3.0,-0.03424189396971667
2022-12-07,27365.12127293578,27560.58642488532,26485.528089162843,26632.126953125,239075,000230,일동홀딩스,27413.98828125,-0.028520524635219147,-0.03275860322411461,-0.1261681291685881,0.10433074118606189,0.09354368339754447,7520616475.136719,-0.0267857142857143,-0.026785709664454593,0.02018349108282269,4.748450299629781e-09,5.0,-0.029885709664454592
2022-12-08,26632.12707958633,28098.115726169064,25996.86533273381,27169.65625,468152,000230,일동홀딩스,26632.126953125,0.02018349108282269,-0.028520524635219147,-0.12520069385252264,0.013011169263100753,0.09311863684892414,6367075751.318359,0.020183486238532167,0.02018349662255714,0.016187060703059197,1.0178585529985185e-08,5.0,0.01708349662255714
2022-12-29,21183.40733560794,21232.44300073666,19614.26605148883,19761.373046875,587225,000230,일동홀딩스,20594.98046875,-0.04047624240964354,-0.27209704774430876,-0.3090888504912128,-0.32350597998072006,0.0735481529477836,57181551371.875,-0.06712962962962954,-0.07870365841368643,-0.05210913454406152,-0.012406899341718569,1.0,-0.08180365841368643
2023-01-02,19516.195680628272,19859.44535340314,18584.5179973822,18731.625,323932,000230,일동홀딩스,19761.373046875,-0.05210913454406152,-0.04047624240964354,-0.3191972442818599,-0.3466932952887549,0.07369860937220758,11604372287.451172,-0.04020100502512558,-0.03517593592028423,0.015706746778509695,0.005235543203473636,1.0,-0.03827593592028423
2023-01-03,18829.695231958765,19712.337195956832,18633.552573292527,19025.837890625,492787,000230,일동홀딩스,18731.625,0.015706746778509695,-0.05210913454406152,-0.32631971721504416,-0.3611265009353024,0.07404565943277837,6067772749.5,0.010416666666666519,0.07291678840235938,0.028350632143028465,0.06185579058377866,1.0,0.06981678840235937
2023-01-04,20202.69613486842,20349.80314555921,19418.12541118421,19565.232421875,388875,000230,일동홀딩스,19025.837890625,0.028350632143028465,0.015706746778509695,-0.35324775725125934,-0.32871576994339524,0.07436396514796217,9375685576.607422,-0.03155339805825241,-0.04126227400380433,-0.015037735843406064,-0.010025205237011003,1.0,-0.04436227400380433
2023-01-05,19369.08695133588,19663.30093034351,18927.76598282443,19271.015625,193868,000230,일동홀딩스,19565.232421875,-0.015037735843406064,0.028350632143028465,-0.30849216084175457,-0.2863047791095473,0.07492440244813381,7608429758.056641,-0.005063291139240644,-0.01265820586358013,0.007633610222606002,-0.007633565689857735,1.0,-0.01575820586358013
2023-01-17,18486.44616970486,18486.44616970486,17652.83984375,17652.83984375,181430,000230,일동홀딩스,18290.3046875,-0.03485260932726053,-0.015831074946562218,-0.06045337169387632,-0.38438667672897764,0.06575110889876122,3175251764.6640625,-0.04509283819628651,-0.058355377627347105,-0.016666603970191596,-0.013888826015305167,10.0,-0.0614553776273471
2023-01-19,17211.51953125,17407.662203970798,16819.234185808404,17211.51953125,126424,000230,일동홀딩스,17358.626953125,-0.0084746001093432,-0.016666603970191596,-0.08997427489695209,-0.39173447326438726,0.065690143645389,3439577213.5078125,0.0,-0.017094095106135354,-0.014245092483254673,-0.017094095106135354,10.0,-0.020194095106135353
2023-03-02,13357.315481770836,13602.493812934028,13239.6298828125,13239.6298828125,54117,000230,일동홀딩스,13386.736328125,-0.010988970104941487,-0.009433994304758775,-0.10609039352316785,-0.1505912176030878,0.021642876223788667,821436914.5664062,-0.008810572687224849,-0.013215849781210931,-0.020740731561649017,-0.004444435112599288,8.0,-0.01631584978121093
2023-03-06,12965.030194729476,13220.015659981344,12749.273262593282,13141.55859375,107801,000230,일동홀딩스,12965.0302734375,0.013615727583310644,-0.020740731561649017,-0.09637729829683594,-0.1778607322557081,0.021363595979395536,1244694766.3710938,0.013615733736762614,0.014372201444232902,-0.0007462311684752754,0.0007463062009520627,10.0,0.011272201444232901
2023-03-28,12474.673421288906,12631.587552374302,12180.45942550379,12288.337890625,75921,000230,일동홀딩스,12474.673828125,-0.014937139044060022,-0.027522923208052386,-0.10548518774735316,-0.10232885219204835,0.04391999017624025,1169525620.734375,-0.014937106918238907,-0.013364777103147985,-0.0063846739850681455,0.0015961720070196694,7.0,-0.016464777103147983
2023-03-29,12307.952191578815,12337.37359123996,12062.773861069278,12209.880859375,70871,000230,일동홀딩스,12288.337890625,-0.0063846739850681455,-0.014937139044060022,-0.09595959051681557,-0.09071117241801918,0.04366240242927786,932942900.9941406,-0.007968127490039834,-0.008764889131243736,0.05783137984268949,-0.0008031613331010989,9.0,-0.011864889131243736
2023-03-30,12200.074355186978,13141.559192886294,11935.281744584045,12915.9951171875,220589,000230,일동홀딩스,12209.880859375,0.05783137984268949,-0.0063846739850681455,-0.11134905603584022,-0.08791205263955737,0.043647333195345916,865326466.3847656,0.0586816720257235,0.07073947997024321,-0.02429770983304902,0.011389455643874502,8.0,0.06763947997024321
2023-06-13,10101.347905373086,10268.069181481183,9610.9912109375,9610.9912109375,219789,000230,일동홀딩스,10062.119140625,-0.04483428623560093,-0.060439532882897495,-0.11551719179813735,-0.163814148387867,0.019393704555644483,1683684333.6816406,-0.04854368932038833,-0.04854368534193343,-0.00816326115881938,4.181437196493221e-09,4.0,-0.05164368534193343
2023-06-14,9610.991251125257,9699.255456492734,9385.427170741705,9532.5341796875,88843,000230,일동홀딩스,9610.9912109375,-0.00816326115881938,-0.04483428623560093,-0.1659574118281758,-0.17299574265266415,0.02025366511721939,2112390147.2607422,-0.008163265306122436,-0.00816330204911686,-0.029835426886643868,-3.704540596505268e-08,1.0,-0.011263302049116861
2023-06-15,9532.533826550902,9542.340960117312,9130.441350328076,9248.126953125,71780,000230,일동홀딩스,9532.5341796875,-0.029835426886643868,-0.00816326115881938,-0.1606216925984718,-0.16923076792141034,0.020238824873977553,846898934.1259766,-0.029835390946502116,-0.030864202363126703,0.010604448831594171,-0.0010604503679311206,1.0,-0.0339642023631267
2023-06-16,9238.319773494884,9522.72664550269,9199.091239424844,9346.1982421875,55739,000230,일동홀딩스,9248.126953125,0.010604448831594171,-0.029835426886643868,-0.15803568848657112,-0.1771378373423259,0.02062099796892541,663830552.6953125,0.011677282377919429,0.011677283378308534,-0.002098634899906582,9.888423413428882e-10,2.0,0.008577283378308534
2023-06-19,9346.198251429416,9414.848186119874,9267.74118321175,9326.583984375,29391,000230,일동홀딩스,9346.1982421875,-0.002098634899906582,0.010604448831594171,-0.12728936484712638,-0.16768559627949953,0.021029212562149055,520947743.82128906,-0.0020986358866735833,0.0031479578399076225,-0.008412193722957984,0.005257627572483603,6.0,4.7957839907622566e-05
2023-09-22,11513.574812773686,12749.273642764729,11513.574812773686,12317.759765625,207342,000230,일동홀딩스,11935.28125,0.03204604127992372,-0.037944647603766035,-0.17881243233887378,0.1657087809239941,0.08339433678315909,1274628361.09375,0.06984667802385003,0.06984661899485856,-0.05732489277661046,-5.517518808506594e-08,9.0,0.06674661899485855
2024-08-28,9053.447385817308,9796.345147235575,8984.11026141827,9013.826171875,164021,000230,일동홀딩스,8994.015625,0.002202636475295172,-0.025750996688565175,-0.2007042232130002,0.14070359476492755,0.07300065982118659,447236420.96875,-0.004376367614879695,-0.02954050558759147,-0.0637362870711422,-0.02527474956819631,9.0,-0.03264050558759147
2024-08-30,8568.08712121212,8577.992424242424,8320.454545454546,8498.75,48110,000230,일동홀딩스,8439.318359375,0.0070422323337262505,-0.0637362870711422,-0.21184088891029107,0.07575759839069462,0.07473487692179685,913741877.40625,-0.008092485549132777,-0.017340973979092733,-0.022144455986174427,-0.009323942298269605,4.0,-0.02044097397909273
2024-09-02,8419.508145392581,8469.03466389489,8231.307375083805,8310.5498046875,48680,000230,일동홀딩스,8498.75,-0.022144455986174427,0.0070422323337262505,-0.14371254421293211,0.07653703397886802,0.07473509976947353,408874862.5,-0.012941176470588345,-0.012941190779911405,0.004767565886874436,-1.4496930322849266e-08,7.0,-0.016041190779911403
2025-01-08,7211.06079632303,7428.977468739386,7211.06079632303,7290.30322265625,42811,000230,일동홀딩스,7359.64013671875,-0.009421237013555017,-0.035064957596435464,-0.13302217512712278,0.1537267084311098,0.06502448436553933,512584216.2421875,0.01098901098901095,0.004120856765116532,-0.014945674105178108,-0.006793500373634687,3.0,0.0010208567651165319
2025-01-09,7240.776544989225,7270.492454202587,7102.102301993535,7181.3447265625,42623,000230,일동홀딩스,7290.30322265625,-0.014945674105178108,-0.009421237013555017,-0.09582305371458222,0.1776000198126193,0.06454995777336457,312105171.2651367,-0.008207934336525446,-0.008207940510145617,-0.020689661268338932,-6.224712301161617e-09,4.0,-0.011307940510145617
2025-10-14,9301.07969663867,9449.659244508295,8964.29938813418,9102.9736328125,162139,000230,일동홀딩스,9291.1748046875,-0.02025590690426471,-0.059177455928499545,-0.22157674725781096,0.06833714723385254,0.07809488882950752,2043175795.4248047,-0.021299254526091604,-0.02129927043435398,0.005440680066234327,-1.6254470436294355e-08,1.0,-0.024399270434353977
2025-10-15,9102.973484848484,9202.026515151514,8974.204545454544,9152.5,67812,000230,일동홀딩스,9102.9736328125,0.005440680066234327,-0.02025590690426471,-0.21452993786479302,0.051487370176386715,0.0782837112197377,1475947041.850586,0.005440696409140466,0.0032644212132646455,-0.03679653356323409,-0.0021644988149458477,1.0,0.00016442121326464562
2025-10-16,9132.689424596208,9132.689424596208,8696.85608979986,8815.7197265625,139287,000230,일동홀딩스,9152.5,-0.03679653356323409,0.005440680066234327,-0.1483871061539339,0.05599994231084726,0.07827826989495121,620649330.0,-0.03470715835141003,-0.03362253572397378,-0.04494379657609582,0.0011236202949396201,3.0,-0.03672253572397378
2025-10-17,8825.625248161765,8825.625248161765,8340.265386029412,8419.5078125,154307,000230,일동홀딩스,8815.7197265625,-0.04494379657609582,-0.03679653356323409,-0.13592230965239793,-0.04506434998810993,0.07749032996333334,1227915153.553711,-0.04601571268237936,-0.0505050437517901,-0.002352934080729563,-0.004705875273935289,4.0,-0.0536050437517901
2025-10-20,8379.886658866451,8627.51924334832,8330.360141970077,8399.697265625,82433,000230,일동홀딩스,8419.5078125,-0.002352934080729563,-0.04494379657609582,-0.14744228512526103,-0.06593408260183631,0.07798050066695798,1299188992.0234375,0.0023640661938533203,0.018912518693114277,0.003537725155180249,0.016509423130159018,7.0,0.01581251869311428
2025-12-19,13213.673895375458,13778.27615327381,13124.52617044414,13520.73828125,127175,000230,일동홀딩스,13352.3486328125,0.012611238147549164,-0.012454175573460846,-0.14683544003652071,-0.07417580631749787,0.050986155596747906,1550915350.7470703,0.023238380809595283,0.023238430446761882,-0.016117168389184533,4.850987567195375e-08,7.0,0.020138430446761883
2025-12-22,13520.738937139333,13758.46621515497,13174.05332336653,13302.822265625,86113,000230,일동홀딩스,13520.73828125,-0.016117168389184533,0.012611238147549164,-0.1366224184624084,-0.021505383183480276,0.05023091203723205,1719499890.9179688,-0.01611721611721606,-0.004395648907535854,-0.00967986557128897,0.011913580968885729,6.0,-0.007495648907535854
2023-11-10,2755.170166015625,3122.081298828125,2621.747802734375,2848.565673828125,2594577,000300,DH오토넥스,3188.79248046875,-0.1066945587473952,-0.2991202308273908,-0.2991202308273908,-0.2991202308273908,0.06688531695754739,5155206006.644531,0.03389827204305251,0.026634318628764087,-0.11241214546966094,-0.007025791231795364,2.0,0.023534318628764088
2023-11-13,2828.55224609375,2848.565673828125,2515.010009765625,2528.352294921875,597048,000300,DH오토넥스,2848.565673828125,-0.11241214546966094,-0.1066945587473952,-0.3739002885342385,-0.3739002885342385,0.0698202048816709,7390822980.303955,-0.10613201562263985,-0.0919810974688734,0.07651708924887113,0.015831105265084133,1.0,-0.0950810974688734
2023-11-14,2568.37890625,3002.001220703125,2568.37890625,2721.814453125,986945,000300,DH오토넥스,2528.352294921875,0.07651708924887113,-0.11241214546966094,-0.4442815003780405,-0.4442815003780405,0.07257126225316923,1509547680.9785156,0.05974023011231844,0.041558429213466086,-0.0392156757218336,-0.017156846916083768,1.0,0.03845842921346609
