Date,picks,daily_return,avg_intraday_ret,avg_momentum_5d_prev,equity
2022-08-30,10,0.002477927144287887,0.005577927144287886,0.2142425087672437,275825.1919921652
2022-08-31,10,-0.012630103995082107,-0.009530103995082107,0.2459705178737832,272341.49113284063
2022-09-01,10,-0.023695555045266166,-0.020595555045266167,0.17469709662210392,265888.2083385925
2022-09-02,10,-0.01822303551347448,-0.015123035513474482,0.09205567678322793,261042.91807542424
2022-09-05,10,-0.02372738561106373,-0.020627385611063732,0.12071503644245159,254849.0520972113
2022-09-06,10,0.0002701829858447177,0.0033701829858447164,0.12581049180600085,254917.90797504666
2022-09-07,10,-0.002694380247964476,0.00040561975203552426,0.16536887731846764,254231.06219894625
2022-09-08,10,-0.02128561370699976,-0.01818561370699976,0.1933471639939803,248819.59801665926
2022-09-13,10,-0.0016489123835922673,0.0014510876164077313,0.25049867997504566,248409.31630020915
2022-09-14,10,0.049085188350406816,0.05218518835040682,0.2970718247421248,260602.53437880072
2022-09-15,10,0.004285916928668968,0.007385916928668967,0.3575861548111824,261719.4551925488
2022-09-16,10,-0.018728618530023684,-0.015628618530023685,0.34913335272648593,256817.81135436194
2022-09-19,10,-0.05938523858210315,-0.056285238582103145,0.28081604470466204,241566.62435494957
2022-09-20,10,-0.0020930792964658565,0.001006920703534142,0.1800589763600275,241061.0062547951
2022-09-21,10,-0.00816307196145396,-0.005063071961453958,0.12572300838268605,239093.2079136367
2022-09-22,10,-0.03163427416795234,-0.028534274167952345,0.13798189589683435,231529.66782280145
2022-09-23,10,-0.016782313847334616,-0.013682313847334615,0.05485717929743113,227644.06427243006
2022-09-26,10,-0.027901805203706907,-0.024801805203706905,0.10718161555323498,221292.38393532057
2022-09-27,10,-0.0010466041982994815,0.0020533958017005193,0.11712630004161025,221060.77839724216
2022-09-28,10,-0.007516284589473429,-0.00441628458947343,0.15415079315194344,219399.22267523798
2022-09-29,10,-0.019974989844759757,-0.01687498984475976,0.14577942714709188,215016.72543035191
2022-09-30,10,-0.0040675004321636034,-0.0009675004321636038,0.08101210568989843,214142.14480674153
2022-10-04,10,-0.003193272401181499,-9.327240118149893e-05,0.1327488862019939,213458.33060580035
2022-10-05,10,-0.01164834876820728,-0.008548348768207282,0.19796163287554228,210971.8935234247
2022-10-06,10,0.006633864647199209,0.00973386464719921,0.235896174760421,212371.45250942244
2022-10-07,10,-6.7113456920051e-05,0.003032886543079949,0.2205192868730074,212357.19952709338
2022-10-11,10,-0.011039926052328881,-0.007939926052328882,0.2093873632707958,210012.79174763465
2022-10-12,10,-0.019398742569477097,-0.0162987425694771,0.1882363578814007,205938.80766422508
2022-10-13,10,-0.009864814222881022,-0.006764814222881022,0.12662710082005693,203907.2595853359
2022-10-14,10,0.007083477770342609,0.010183477770342609,0.1633899885470081,205351.63212582012
2022-10-17,10,-0.006736157348175018,-0.0036361573481750176,0.1267890906173506,203968.35122011602
2022-10-18,10,-0.017178086666800436,-0.014078086666800438,0.16048959490440248,200464.5652055725
2022-10-19,10,-0.008927994244307246,-0.005827994244307244,0.24109273385642266,198674.8187212296
2022-10-20,10,-0.006041272713387277,-0.002941272713387277,0.2688656904777451,197474.56996005186
2022-10-21,10,-0.03942455891154961,-0.036324558911549606,0.3034301708278978,189689.22214312886
2022-10-24,10,-0.025095139864460048,-0.021995139864460046,0.16079455153305686,184928.9445826664
2022-10-25,10,-0.011144264104676468,-0.008044264104676468,0.15103547511707807,182868.04758363808
2022-10-26,10,-0.02188287999439262,-0.01878287999439262,0.12705748681888526,178866.36804355646
2022-10-27,10,-0.006488681159532968,-0.003388681159532969,0.09814649817055505,177705.76121115815
2022-10-28,10,-0.0243935557031914,-0.021293555703191403,0.1307264212191886,173370.88582627574
2022-10-31,10,0.005120142962004496,0.008220142962004495,0.12361271905100553,174258.56954715564
2022-11-01,10,0.011518820923644804,0.014618820923644804,0.2071796888339315,176265.82280417983
2022-11-02,10,-0.00665199994887686,-0.0035519999488768605,0.23313256044539518,175093.30255989768
2022-11-03,10,0.020262786072992537,0.023362786072992536,0.23889988941785506,178641.18069248262
2022-11-04,10,-0.007541444263036609,-0.004441444263036609,0.28234430549692546,177293.96818520722
2022-11-07,10,-0.003025638634985647,7.436136501435265e-05,0.24745190671250622,176757.54070531615
2022-11-08,10,-0.024755110398861354,-0.021655110398861355,0.24045045844569005,172381.88827132483
2022-11-09,10,-0.0005116046646158577,0.0025883953353841417,0.17072951870185366,172293.69689318995
2022-11-10,10,-0.02545431589047852,-0.022354315890478517,0.21441045194018385,167908.0787065323
2022-11-11,10,-0.007331661591197633,-0.004231661591197633,0.16381305514131114,166677.03349502786
2022-11-14,10,-0.022579934262129703,-0.019479934262129704,0.2825324620500339,162913.47703570334
2022-11-15,10,-0.012864919131426109,-0.009764919131426108,0.2824546170838391,160817.60832821956
2022-11-16,10,-0.02332028346026301,-0.02022028346026301,0.2513964615270896,157067.29611660392
2022-11-17,10,-0.0011568676932292668,0.001943132306770734,0.1376259271037504,156885.59003606372
2022-11-18,10,0.005987476076660883,0.009087476076660883,0.19721063454079008,157824.9387531775
2022-11-21,10,-0.040547145106991846,-0.03744714510699184,0.2433189589675145,151425.5880600503
2022-11-22,10,0.0029727631532991995,0.006072763153299199,0.17498709943256274,151875.7404687019
2022-11-23,10,0.025540160640528154,0.028640160640528156,0.1868668339468176,155754.6712776717
2022-11-24,10,-0.02248167993601422,-0.019381679936014216,0.22264671174120565,152253.044609468
2022-11-25,10,-0.002258550184246097,0.000841449815753903,0.16084504034444394,151909.17346751323
2022-11-28,10,-0.024697939343488226,-0.021597939343488227,0.1956292054848833,148157.32991549314
2022-11-29,10,0.010746118520901873,0.013846118520901873,0.174788946039836,149749.44614250542
2022-11-30,10,-0.019628507138911906,-0.016528507138911908,0.18327283927222507,146810.08806984912
2022-12-01,10,-0.0107916317144882,-0.0076916317144882,0.10471655020449613,145225.76766742775
2022-12-02,10,-0.012964652131122065,-0.009864652131122064,0.12524681868226203,143342.9661091444
2022-12-05,10,-0.006593213524795425,-0.0034932135247954244,0.15561955026765373,142397.8753263093
2022-12-06,10,-0.009529834965704961,-0.006429834965704961,0.19897715664651563,141040.84707498254
2022-12-07,10,0.012042583039935675,0.015142583039935676,0.2278859818665137,142739.3431879059
2022-12-08,10,-0.02175351160021047,-0.01865351160021047,0.22564258810633545,139634.26123006135
2022-12-09,10,-0.017804250400664474,-0.014704250400664476,0.1817591017612096,137148.17787860957
2022-12-12,10,-0.02368285441197808,-0.02058285441197808,0.15017080582757625,133900.1175490424
2022-12-13,10,-0.029507014941157438,-0.026407014941157436,0.18310634375014162,129949.12477990003
2022-12-14,10,0.013759674773577072,0.016859674773577072,0.16761553587302272,131737.18247398245
2022-12-15,10,0.002487668059802687,0.005587668059802686,0.260663617782325,132064.9008551114
2022-12-16,10,0.010966672925302148,0.014066672925302148,0.27194388940390146,133513.21342770185
2022-12-19,10,-0.004346677278602458,-0.0012466772786024593,0.2743203593810474,132932.87457650242
2022-12-20,10,-0.036882381199656214,-0.03378238119965622,0.22940770968618476,128029.99362240577
2022-12-21,10,-0.009330617729564002,-0.006230617729564003,0.21062464642562265,126835.3946939966
2022-12-22,10,-0.001143477977483051,0.001956522022516949,0.1340566522621942,126690.36121339863
2022-12-23,10,-0.021460275036164198,-0.0183602750361642,0.17296149378951273,123971.55121732812
2022-12-26,10,-0.0032182894475310934,-0.00011828944753109472,0.17572450639508227,123572.57488225131
2022-12-27,10,0.0009290081894578181,0.004029008189457816,0.11817556900968244,123687.37481630931
2022-12-28,10,-0.01601319341139333,-0.01291319341139333,0.14225033422334374,121706.74496082826
2022-12-29,10,-0.01591697326078006,-0.012816973260780063,0.15976806708243887,119769.54195563018
2023-01-02,10,-0.04772290731967389,-0.0446229073196739,0.11020454835898888,114053.79120516185
2023-01-03,10,-0.0043363868804410545,-0.0012363868804410537,0.1200099432996606,113559.20984131523
2023-01-04,10,0.015152727951698766,0.018252727951698765,0.10021014597537622,115279.94165445055
2023-01-05,10,-0.017416403318019788,-0.014316403318019788,0.1316438064157496,113272.17969611885
2023-01-06,10,0.01756424602877458,0.02066424602877458,0.13347988203457642,115261.72012851706
2023-01-09,10,0.0007019957938802862,0.003801995793880286,0.15611837122486005,115342.63337124269
2023-01-10,10,0.005864814290821399,0.0089648142908214,0.19994891553610808,116019.09649577932
2023-01-11,10,-0.01398006958825023,-0.010880069588250229,0.22252966375282068,114397.1414532024
2023-01-12,10,-0.029110675257842705,-0.02601067525784271,0.27214856489902045,111066.96341793273
2023-01-13,10,-0.012959583529287697,-0.009859583529287697,0.1426554800185305,109627.58182817369
2023-01-16,10,-0.015570950443002215,-0.012470950443002216,0.13761324709326542,107920.57618434103
2023-01-17,10,0.01774270151593981,0.02084270151593981,0.19355885676308923,109835.37875500803
2023-01-18,10,-0.033414815226592766,-0.03031481522659276,0.23986908309120086,106165.24986856659
2023-01-19,10,0.01620675118876285,0.01930675118876285,0.24506200910065162,107885.84365807929
2023-01-20,10,-0.01834949320826553,-0.01524949320826553,0.2686297758321489,105906.19310260737
2023-01-25,10,-0.012074555068418766,-0.008974555068418766,0.14277889073487687,104627.42294190335
2023-01-26,10,-0.022333464647226096,-0.019233464647226094,0.1944174112917047,102290.73009049997
2023-01-27,10,0.017544218623590215,0.020644218623590217,0.2759002144204639,104085.34102237437
2023-01-30,10,0.011223745461163108,0.014323745461163107,0.2695309735152507,105253.56839624785
2023-01-31,10,0.0055436455578661845,0.008643645557866186,0.32067603843782766,105837.05687313728
2023-02-01,10,-0.011094564595685915,-0.007994564595685916,0.3181083936556266,104662.84080904096
2023-02-02,10,0.006746228906774723,0.009846228906774723,0.215410358248702,105368.9202911721
2023-02-03,10,-0.03451654196397479,-0.03141654196397479,0.2633495349587259,101731.94953224315
2023-02-06,10,-0.005640595247427978,-0.0025405952474279792,0.2446234016448086,101158.12078119998
2023-02-07,10,-0.004731536036265591,-0.0016315360362655906,0.1787938533307081,100679.48748736283
2023-02-08,10,-0.0015103085291924706,0.0015896914708075304,0.2278957996035595,100527.43039869594
2023-02-09,10,0.005201358116911517,0.008301358116911517,0.23697347890264736,101050.30956477244
2023-02-10,10,-0.039225654571051656,-0.03612565457105166,0.2504634324242511,97086.54502748685
2023-02-13,10,0.010012304235354156,0.013112304235354155,0.2248884348926329,98058.60505346145
2023-02-14,10,-0.02267515023333317,-0.01957515023333317,0.22210212422047365,95835.11145220313
2023-02-15,10,-0.027851805903549777,-0.02475180590354977,0.1504591931650146,93165.9305292913
2023-02-16,10,-0.0031690114504662713,-6.9011450466272e-05,0.1315357057769311,92870.68662865064
2023-02-17,10,-0.005835744667316751,-0.002735744667316753,0.16666034749642655,92328.71701440745
2023-02-20,10,-0.0009354632871945908,0.002164536712805409,0.25194873786184674,92242.3468892867
2023-02-21,10,-0.010389454557655917,-0.007289454557655917,0.26765534082846243,91283.99921798891
2023-02-22,10,-0.005470095009574456,-0.0023700950095744576,0.2140163927969705,90784.6670694126
2023-02-23,10,-0.015964430837285066,-0.012864430837285067,0.2243121677346422,89335.34153089701
2023-02-24,10,-0.020620436178110997,-0.017520436178111,0.14022676920142596,87493.20782240941
2023-02-27,10,-0.01161513825111766,-0.00851513825111766,0.1463696495743933,86476.96211751834
2023-02-28,10,-0.004579621249937257,-0.0014796212499372575,0.16205537651235338,86080.93038417494
2023-03-02,10,0.0029115656840739274,0.006011565684073928,0.1827105505653443,86331.56066713466
2023-03-03,10,-0.0030103614696980726,8.963853030192759e-05,0.14319968695746152,86071.67146328342
2023-03-06,10,0.0018505946191328753,0.004950594619132875,0.12982461876978907,86230.95523535315
2023-03-07,10,0.002793185853745343,0.005893185853745342,0.16964424633475936,86471.8143196715
2023-03-08,10,0.0016456623044109136,0.0047456623044109135,0.19370575699353126,86614.1177248914
2023-03-09,10,-0.01815085479572287,-0.015050854795722868,0.20122240501142885,85041.99745080725
2023-03-10,10,-0.026036156263298898,-0.022936156263298903,0.1937065267197424,82827.83071623497
2023-03-13,10,0.01840259282870003,0.02150259282870003,0.15905592462543575,84352.07755979033
2023-03-14,10,-0.023582289637931287,-0.020482289637931285,0.18064117375941852,82362.86243521409
2023-03-15,10,0.05283797674345175,0.05593797674345176,0.14428564902167304,86714.74944509006
2023-03-16,10,-0.0008170722392959873,0.002282927760704012,0.24563482879553353,86643.89723058097
2023-03-17,10,0.009187498405623388,0.012287498405623386,0.24954184256710482,87439.93789824394
2023-03-20,10,0.03591958032648746,0.03901958032648746,0.293967218767179,90580.743771323
2023-03-21,10,-0.00666258190041664,-0.0035625819004166392,0.3047969168877321,89977.2421473459
2023-03-22,10,0.0048006329057361605,0.00790063290573616,0.27214616884394915,90409.18985676584
2023-03-23,10,0.015253559804611207,0.01835355980461121,0.2269450596087094,91788.25184113247
2023-03-24,10,-0.012162631154924724,-0.009062631154924727,0.22518902504318664,90671.86518963343
2023-03-27,10,0.004633071807112147,0.007733071807112146,0.26383147235034893,91091.95445194181
2023-03-28,10,-0.051602747303114226,-0.04850274730311423,0.28778045639816385,86391.35934501147
2023-03-29,10,0.02677238083005143,0.029872380830051427,0.3404792303816335,88704.26171782195
2023-03-30,10,-0.02983780045933503,-0.026737800459335027,0.4247520430306967,86057.52165679293
2023-03-31,10,-0.03670807473537722,-0.03360807473537721,0.2686047716792358,82898.51572027404
2023-04-03,10,-0.002106308596434511,0.0009936914035654886,0.3975304374041242,82723.90586398078
2023-04-04,10,0.023230678483310653,0.026330678483310655,0.38101971592640516,84645.63832399058
2023-04-05,10,-0.005630021387262425,-0.0025300213872624265,0.20437594494448294,84169.08156988803
2023-04-06,10,-0.015992529980050484,-0.012892529980050482,0.23197112265974962,82823.00500948828
2023-04-07,10,0.022508141067771055,0.02560814106777105,0.29379760484939144,84687.19688989854
2023-04-10,10,0.024387815950317086,0.027487815950317084,0.282050138662528,86752.53266099763
2023-04-11,10,-0.010097222665348779,-0.006997222665348779,0.3420101382137923,85876.57302193661
2023-04-12,10,-0.0028514761339222343,0.00024852386607776555,0.3129020435993598,85631.69802350152
2023-04-13,10,-0.04346364864434513,-0.04036364864434513,0.3782703002465702,81909.8319877894
