config,symbol,side,entry_date,entry_price,exit_date,exit_price,quantity,pnl_krw,pnl_pct,holding_steps,exit_reason,entry_year,entry_ret5,entry_ret20,entry_ret60,entry_vol20,entry_volume_surge
base_t55_sl12_mp4,357550,BUY,2023-05-31,40550.0,2023-06-08,60100.0,2.466091,47767.45,47.77,1,take_profit,2023,-0.018159806295399483,-0.037959667852906276,0.5130597014925373,0.02376898928147124,7.4073722619781135
base_t55_sl12_mp4,309930,BUY,2023-05-23,5312.5,2023-06-15,6537.5,18.823529,22689.65,22.69,3,take_profit,2023,0.18055555555555558,0.13636363636363646,0.66015625,0.05409717500763893,2.652671032069948
base_t55_sl12_mp4,090410,BUY,2023-05-23,2003.2725830078125,2023-06-29,2742.34423828125,49.918319,36482.54,36.48,5,take_profit,2023,0.05478749971960495,0.11653119499688058,0.04834604573910828,0.015219822024015315,23.507231967993675
base_t55_sl12_mp4,006370,BUY,2023-06-08,10941.1767578125,2023-07-06,14442.3525390625,9.139785,31603.99,31.6,4,take_profit,2023,0.08374389716250286,0.15303993045389097,0.14583336529338675,0.013907635990606576,3.9437435633367666
base_t55_sl12_mp4,199820,BUY,2023-05-23,11291.7392578125,2023-07-13,13676.0908203125,8.856032,20752.55,20.75,7,take_profit,2023,0.03463579744664824,0.05429854887776653,0.23673020163228942,0.016749662705426542,2.393666232171661
base_t55_sl12_mp4,333620,BUY,2023-06-15,14276.60546875,2023-07-27,13395.21484375,7.004466,-6455.15,-6.46,6,regime_risk_off,2023,0.09754273599721675,0.13036810539348775,0.2032653140507914,0.023940091940091515,32.72267364439913
base_t55_sl12_mp4,066430,BUY,2023-06-29,1243.0,2023-07-27,1161.0,80.450523,-6877.15,-6.88,4,regime_risk_off,2023,0.14351425942962281,0.13412408759124084,0.4369942196531791,0.03675132533111859,3.206507780028167
base_t55_sl12_mp4,092780,BUY,2023-07-06,5198.63525390625,2023-07-27,5245.63916015625,19.235818,601.45,0.6,3,regime_risk_off,2023,0.08644403833145176,0.10599999626028644,0.2525482005186752,0.009852588774697683,6.515527440988696
base_t55_sl12_mp4,092870,BUY,2023-07-13,14549.9892578125,2023-07-27,14835.283203125,6.872857,1654.9,1.65,2,regime_risk_off,2023,0.10620790148660153,0.13769222986451934,0.42074915889932285,0.02726894173486323,4.220851752355442
base_t55_sl12_mp4,175140,BUY,2023-08-03,11980.0,2023-08-10,12430.0,8.347245,3444.99,3.44,1,regime_risk_off,2023,0.21255060728744946,0.08810172570390562,0.49750000000000005,0.04203305344902072,2.5295754839873763
base_t55_sl12_mp4,323410,BUY,2023-08-03,27334.919921875,2023-08-10,26756.400390625,3.658324,-2410.06,-2.41,1,regime_risk_off,2023,0.10311289459764317,0.2299349505757955,0.1454545752162233,0.039598565741853296,2.1636074274008408
base_t55_sl12_mp4,228760,BUY,2023-08-03,17470.0,2023-08-10,22250.0,5.724098,26979.11,26.98,1,take_profit,2023,0.19739547635366694,0.17248322147650996,0.3755905511811024,0.06653230760245324,8.530956113937126
base_t55_sl12_mp4,130660,BUY,2023-08-03,7640.11865234375,2023-08-10,7381.88671875,13.088802,-3669.81,-3.67,1,regime_risk_off,2023,0.18836562467152218,0.21015510238932533,0.10282766329951132,0.08361587704165842,4.880192550331486
base_t55_sl12_mp4,088910,BUY,2023-08-25,3043.5615234375,2023-09-22,2898.630126953125,32.856244,-5047.62,-5.05,4,regime_risk_off,2023,0.03618424661701525,0.188679234488631,0.06779667985392268,0.02441506413541619,4.558262936149652
base_t55_sl12_mp4,060540,BUY,2023-08-25,2382.24853515625,2023-09-22,2552.408935546875,41.977148,6821.42,6.82,4,regime_risk_off,2023,0.12000002754750416,0.19431284377517177,0.0019881234244600865,0.024895179426481787,5.064380396036397
base_t55_sl12_mp4,017810,BUY,2023-08-25,11050.619140625,2023-09-22,10709.25,9.049267,-3379.87,-3.38,4,regime_risk_off,2023,0.15967228631576869,0.16205122096241342,0.06086129400726459,0.02834457791370629,6.724979126544447
base_t55_sl12_mp4,082640,BUY,2023-08-25,3828.4931640625,2023-09-22,4475.890625,26.119937,16559.25,16.56,4,regime_risk_off,2023,0.0717079297188492,0.1742856473185017,0.09599994296875325,0.011937127757070705,2.0039874843975842
base_t55_sl12_mp4,002210,BUY,2023-11-03,6900.0,2023-11-10,6380.0,14.492754,-7813.62,-7.81,1,regime_risk_off,2023,0.16161616161616155,0.20629370629370625,0.19999999999999996,0.02180967173638754,5.584525933465379
base_t55_sl12_mp4,002290,BUY,2023-11-03,3616.947021484375,2023-11-10,3457.818603515625,27.647626,-4686.32,-4.69,1,regime_risk_off,2023,0.0659061747382148,0.1828410063695305,0.24041297379394755,0.017251269563126215,2.560034697607797
base_t55_sl12_mp4,377480,BUY,2023-11-03,28200.0,2023-11-10,28650.0,3.546099,1290.96,1.29,1,regime_risk_off,2023,0.2103004291845494,0.18736842105263163,0.12350597609561742,0.040605333199160105,2.761015182783929
base_t55_sl12_mp4,101730,BUY,2023-11-03,11010.0,2023-11-10,12990.0,9.082652,17629.7,17.63,1,regime_risk_off,2023,0.14093264248704673,0.15894736842105273,0.07101167315175094,0.04657816349815775,6.2844721818225855
base_t55_sl12_mp4,000120,BUY,2023-11-17,85581.1796875,2023-12-01,111431.78125,1.168481,29815.32,29.82,2,take_profit,2023,0.09799006030711155,0.15000004724133187,0.07768202549767222,0.026399166920463662,8.200078736482029
base_t55_sl12_mp4,060540,BUY,2023-11-17,2665.849365234375,2023-12-15,3270.864990234375,37.511497,22326.96,22.33,4,take_profit,2023,0.038673994784808485,0.13709669861080198,0.25333327670790795,0.02145653167692805,4.697521436457135
base_t55_sl12_mp4,091810,BUY,2023-11-17,2485.0,2024-01-10,3015.0,40.241449,20963.98,20.96,7,take_profit,2023,0.09471365638766516,0.22413793103448265,-0.06578947368421051,0.026992214469564697,6.121178048469911
base_t55_sl12_mp4,005880,BUY,2023-12-01,2020.0,2024-01-17,2810.0,49.50495,38691.58,38.69,6,take_profit,2023,0.16763005780346818,0.17784256559766765,0.13165266106442575,0.026470106104132706,3.1139954138727663
base_t55_sl12_mp4,039740,BUY,2023-11-17,3465.0,2024-01-31,3550.0,28.860029,2145.74,2.15,10,time_exit,2023,0.20103986135181984,0.2645985401459854,0.13050570962479613,0.027838761589329183,4.200363642700715
base_t55_sl12_mp4,067630,BUY,2023-12-15,11090.0,2024-01-31,15800.0,9.017133,42043.28,42.04,6,take_profit,2023,0.1316326530612244,0.22271223814773977,0.18991416309012865,0.020921605455287484,3.7444174672905604
base_t55_sl12_mp4,081000,BUY,2024-01-10,14363.236328125,2024-01-31,13432.2861328125,6.962219,-6762.03,-6.76,3,regime_risk_off,2024,0.016812368979050918,0.13137776981882676,0.16115093248811463,0.01604074469590122,6.761033540443454
base_t55_sl12_mp4,027740,BUY,2024-01-17,2460.0,2024-01-31,2340.0,40.650407,-5163.41,-5.16,2,regime_risk_off,2024,0.012345679012345734,0.10611510791366907,0.17590822179732313,0.012063708059546511,5.316971143266726
base_t55_sl12_mp4,194370,BUY,2024-02-16,9176.291015625,2024-03-04,7725.9892578125,10.897649,-16057.47,-16.06,2,stop_loss,2024,0.09216838125019833,0.19186048650219423,0.179206977164299,0.0293771953147412,3.815530603717609
base_t55_sl12_mp4,071850,BUY,2024-02-16,2585.0,2024-04-01,2260.0,38.68472,-12834.82,-12.83,6,stop_loss,2024,0.04233870967741926,0.10470085470085477,0.317533129459735,0.016811751068056647,2.8914811320369393
base_t55_sl12_mp4,096240,BUY,2024-02-16,15328.892578125,2024-04-16,15790.0400390625,6.523628,2699.33,2.7,8,regime_risk_off,2024,0.08262969835071399,0.11629360721361515,0.11892510441815718,0.009018306345844364,3.509015340012551
base_t55_sl12_mp4,016360,BUY,2024-02-16,36283.6484375,2024-04-16,31880.29296875,2.756062,-12399.51,-12.4,8,stop_loss,2024,0.04171928844329886,0.1318681151297476,0.12269103144831894,0.02457700934865798,2.8733016191625933
base_t55_sl12_mp4,316140,BUY,2024-03-04,12876.9521484375,2024-04-16,11933.3046875,7.765813,-7606.2,-7.61,6,regime_risk_off,2024,0.025148481721241955,0.10196070631457954,0.1847572779332427,0.01949976915743567,4.847603204368368
base_t55_sl12_mp4,104830,BUY,2024-04-01,36676.421875,2024-04-16,34025.6953125,2.726547,-7505.65,-7.51,2,regime_risk_off,2024,0.11420198827408634,0.18167698922168074,0.22150871579836973,0.03251093718085293,6.148822082414452
base_t55_sl12_mp4,336570,BUY,2024-05-09,10951.4443359375,2024-05-17,8075.70556640625,9.131216,-26480.21,-26.48,1,stop_loss,2024,0.0754351932637658,0.14994834384999556,0.44980438987365146,0.03342282000516607,2.572900220481892
