name,step,score_threshold,stop_loss_pct,take_profit_pct,max_holding_steps,max_positions,trailing_stop_pct,sizing_mode,min_volume,total_return_pct,max_drawdown_pct,sharpe_ratio,total_trades,win_rate_pct,final_equity_krw
s5_t60_sl7_tp15_h20_mp1_tr0_flat,5,60.0,0.07,0.15,20,1,0.0,flat,0.0,12.1,-5.39,1.3665,37,45.95,1121017.29
s5_t60_sl7_tp20_h20_mp1_tr0_flat,5,60.0,0.07,0.2,20,1,0.0,flat,0.0,8.38,-5.19,0.9332,35,37.14,1083768.56
s5_t60_sl10_tp15_h20_mp1_tr0_flat,5,60.0,0.1,0.15,20,1,0.0,flat,0.0,13.83,-7.79,1.4276,37,45.95,1138311.48
s5_t60_sl10_tp20_h20_mp1_tr0_flat,5,60.0,0.1,0.2,20,1,0.0,flat,0.0,10.11,-7.7,1.028,35,37.14,1101062.76
s5_t65_sl7_tp15_h20_mp1_tr0_flat,5,65.0,0.07,0.15,20,1,0.0,flat,0.0,12.72,-5.36,1.4484,35,45.71,1127150.69
s5_t65_sl7_tp20_h20_mp1_tr0_flat,5,65.0,0.07,0.2,20,1,0.0,flat,0.0,8.99,-5.16,1.0067,33,36.36,1089901.96
s5_t65_sl10_tp15_h20_mp1_tr0_flat,5,65.0,0.1,0.15,20,1,0.0,flat,0.0,14.44,-7.75,1.5023,35,45.71,1144444.89
s5_t65_sl10_tp20_h20_mp1_tr0_flat,5,65.0,0.1,0.2,20,1,0.0,flat,0.0,10.72,-7.66,1.0958,33,36.36,1107196.16
